timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,lte_serving_cell_meas_result,lte_serving_cell_min_meas_result,lte_serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,lte_mcg_failure_flag,nr_scg_failure_flag,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,lte_pcell_handover_flag,pcell_nr_usage_flag,location
1739043432.428,,,106.0,521310.0,,,,,,,346.0,387410.0,346.0,398410.0,106.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type2,1739043400.959,31.4689998626709,pcell-106-521310-197--81.43--10.34/scell1-346-387410-197--90.11--12.27/scell2-346-398410-197--91.58--13.68/scell3-106-501390-197--79.67--10.42,346-387410,197.0,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1739043432.428,1739043432400.0,40.42405,-86.87727,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1739043443.375,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,[],False,False,[],,S1E2,346.0,398410.0,1739043400.959,1739043393.809,46.69,84.62,129.66,208.2,344.54,167.92191601049868,0.0,0.0,0.0,0.0,0.0,0.0,129.66,1.0,38.61899995803833,10.94700002670288,1739043400.959,-88.8,-12.32,106.0,501390.0,0.0,0.0,-77.45,-10.38,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250208/onoff/onoff_rss_nsg-t-dl-rscanlf-0.csv,1739043432.0999274,1739043444.9999151,1739043432.0999274,1739043444.9999151,1739043432.0999274,1739043445.099915,12.899987697601318,12.899987697601318,12.999987602233888,1.6249151229858398,1.6249151229858398,1.7249150276184082,0.0,0.0,
1739043673.506,,,769.0,501390.0,,,,,,,309.0,387410.0,309.0,398410.0,769.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1739043673.485,0.0210001468658447,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,309-387410,0.0,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1739043673.506,1739043673500.0,40.41752,-86.876,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1739043684.369,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,[],False,True,"[(521310, 769), (398410, 309), (387410, 309), (501390, 769)]",1739043673.485,S1E3,309.0,387410.0,1739043673.485,1739043443.375,14.24,41.94,78.98,120.6,170.66,91.7096049500238,0.0,0.0,0.0,0.0,0.0,0.0,78.98,1.0,230.13100004196167,10.86299991607666,1739043673.485,-109.715,-18.125,309.0,387410.0,0.0,0.0,-97.33,-12.465,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250208/onoff/onoff_rss_nsg-t-dl-rscanlf-0.csv,1739043673.0996976,1739043684.3996868,1739043673.0996976,1739043687.6996837,1739043673.0996976,1739043687.7996836,11.299989223480225,14.59998607635498,14.699985980987549,0.0306868553161621,3.330683708190918,3.4306836128234863,0.0,0.0,
1739043988.005,,,790.0,501390.0,,,,,,,808.0,387410.0,808.0,398410.0,790.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type3,1739043986.346,1.6590001583099363,pcell-790-501390-10--104.52--13.76/scell1-None-None-None-None-None/scell2-808-398410-10--135.16--31.76/scell3-790-521310-10--104.53--12.97,808-387410,0.0,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1739043988.005,1739043988000.0,40.41707,-86.87516,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1739043999.286,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->1001:1->521310:1,S1,[],True,True,"[(387410, 808)]",,S1E2,808.0,398410.0,1739043986.346,1739043684.369,11.14,48.2,82.91,120.065,160.76,86.09640385301462,0.0,0.0,0.0,0.0,0.0,0.0,82.91,1.0,303.6360001564026,11.280999898910522,1739043986.346,-117.92,-23.21,790.0,521310.0,0.0,0.0,-102.48,-13.01,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250208/onoff/onoff_rss_nsg-t-dl-rscanlf-0.csv,1739043987.6993976,1739044001.6993842,1739043987.4993978,1739044001.6993842,1739043987.4993978,1739044001.899384,13.99998664855957,14.199986457824709,14.399986267089844,2.413384199142456,2.413384199142456,2.6133840084075928,0.0,0.0,
1739044143.908,,,769.0,501390.0,,,,,,,309.0,387410.0,309.0,398410.0,769.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1739044143.875,0.0329999923706054,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,309-387410,0.0,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1739044143.908,1739044143900.0,40.41728,-86.87539,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1739044154.38,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,[],False,True,"[(521310, 769), (398410, 309), (387410, 309), (501390, 769)]",1739044143.875,S1E3,309.0,387410.0,1739044143.875,1739043999.286,8.28,13.85,33.68,63.19,116.55,47.573578544061306,0.0,0.0,0.0,0.0,0.0,0.0,33.68,1.0,144.62199997901917,10.472000122070312,1739044143.875,-108.66,-17.52,309.0,387410.0,0.0,0.0,-93.27,-11.32,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250208/onoff/onoff_rss_nsg-t-dl-rscanlf-0.csv,1739044143.499249,1739044154.3992386,1739044143.499249,1739044157.099236,1739044143.499249,1739044157.3992355,10.899989604949951,13.599987030029297,13.899986743927002,0.0192384719848632,2.719235897064209,3.019235610961914,0.0,0.0,
1739042084.941,,,769.0,501390.0,,,,,,,309.0,387410.0,309.0,398410.0,769.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type1,1739042084.929,0.0120000839233398,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,309-387410,0.0,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1739042084.941,1739042084900.0,40.4173,-86.87821,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1739042096.342,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,[],False,True,"[(521310, 769), (398410, 309), (387410, 309), (501390, 769)]",1739042084.929,S1E3,309.0,387410.0,1739042084.929,1739041541.546,5.056000000000001,11.86,71.26,139.66,225.48,91.83382392089752,0.0,0.0,0.0,0.0,0.0,0.0,71.26,1.0,543.3949999809265,11.401000022888184,1739042084.929,-105.245,-15.05,309.0,387410.0,0.0,0.0,-91.91,-10.66,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250208/onoff/onoff_rss_nsg-t-rscanwllf-0.csv,1739042084.5994654,1739042098.8994515,1739042084.5994654,1739042098.8994515,1739042084.5994654,1739042099.0994515,14.299986362457275,14.299986362457275,14.499986171722412,2.5574517250061035,2.5574517250061035,2.75745153427124,0.0,0.0,
1743273518.8070002,,,540.0,521310.0,,,,,,,309.0,398410.0,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,1743273511.056,7.750999927520753,pcell-540-521310-49--81.0--10.86/scell1-309-398410-49--85.96--11.02/scell2-None-None-None-None-None/scell3-None-None-None-None-None,309-398410,49.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743273518.8070002,1743273518800.0,40.42032,-86.9101,False,IDLE,0/0,,True,5G SA,2/0,521310:1|398410:1,1743273508.3079998,True->False->True,5G SA->IDLE->5G SA,2/0->0/0->1/0,521310:1|398410:1->->501390:1,S1,[],False,False,[],,S1E2,309.0,398410.0,1743273511.056,1743273488.14,94.264,287.42,446.37,566.21,614.99,412.4244799999999,0.0,0.0,0.0,0.0,0.0,0.0,446.37,1.0,30.66700005531311,-10.499000310897827,1743273511.056,-84.5,-10.97,309.0,398410.0,0.0,0.0,-81.69,-10.68,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250329-t/onoff/onoff_rss_t-p17-dl-1.csv,1743273513.3999736,1743273508.3999784,1743273513.3999736,1743273508.9999778,1743273513.3999736,1743273508.9999778,-4.999995231628418,-4.399995803833008,-4.399995803833008,0.0919785499572753,0.6919779777526855,0.6919779777526855,0.0,0.0,TP30
1743270772.079,,,540.0,501390.0,,,,,,,,,,,,,429.0,5035.0,,,,,,,,,,,,,,,1,0,1,type1,1743273511.056,-2738.976999998093,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,,,,1,0,,,,,,,,,,,0,1,,,,0,,1,1743273508.842,1743273508800.0,40.42032,-86.9101,False,LTE,0/1,5035:1,True,5G SA,1/0,501390:1,1743273510.881,True->False->True,5G SA->LTE->5G SA,1/0->0/1->1/0,501390:1->5035:1->501390:1,S1,"[(5035, 429)]",False,True,"[(5035, 429), (501390, 540)]",1743273508.842,S1E3,540.0,501390.0,1743273508.3079998,1743273508.3079998,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5340001583099365,2.0390000343322754,1743273508.3079998,-75.27,-10.36,540.0,501390.0,0.0,0.0,-75.27,-10.36,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250329-t/onoff/onoff_rss_t-p17-dl-1.csv,1743273508.799978,1743273512.5999744,1743273508.3999784,1743273512.5999744,1743273508.3999784,1743273512.5999744,3.7999963760375977,4.199995994567871,4.199995994567871,1.7189743518829346,1.7189743518829346,1.7189743518829346,0.0,0.0,TP30
1743273599.097,,,540.0,501390.0,,,,,,,309.0,387410.0,309.0,398410.0,540.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type2,1743273529.811,69.28599977493286,pcell-540-501390-433--79.06--10.72/scell1-309-387410-433--66.3--10.48/scell2-309-398410-433--78.95--10.7/scell3-540-521310-433--84.23--11.08,309-387410,433.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743273599.097,1743273599100.0,40.42034,-86.91011999999998,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1743273610.51,True->False->False->False->True,5G SA->IDLE->LTE->LTE->5G SA,4/0->0/0->0/1->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->66736:1->501390:1,S1,[],False,False,[],,S1E2,540.0,521310.0,1743273529.811,1743273510.881,73.975,151.16,316.21500000000003,519.81,642.37,344.53002475247524,0.0,0.0,0.0,0.0,0.0,0.0,316.21500000000003,1.0,88.21599984169006,11.413000106811523,1743273529.811,-86.39,-11.495,540.0,521310.0,0.0,0.0,-76.18,-10.65,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250329-t/onoff/onoff_rss_t-p17-dl-1.csv,1743273598.6998923,1743273610.7998807,1743273598.6998923,1743273612.0998795,1743273598.6998923,1743273612.699879,12.099988460540771,13.39998722076416,13.99998664855957,0.2898807525634765,1.5898795127868652,2.1898789405822754,0.0,0.0,TP30
1743273738.97,,,540.0,501390.0,,,,,,,309.0,387410.0,309.0,398410.0,540.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type2,1743273612.3279998,126.64199995994568,pcell-540-501390-791--74.84--10.64/scell1-309-387410-791--67.26--10.55/scell2-309-398410-791--78.61--10.78/scell3-540-521310-791--87.64--11.4,309-387410,791.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743273738.97,1743273739000.0,40.42032,-86.91016,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1743273750.347,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,[],False,False,[],,S1E2,540.0,521310.0,1743273612.3279998,1743273610.51,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,128.46000003814697,11.376999855041504,1743273612.3279998,-83.82,-11.44,540.0,521310.0,0.0,0.0,-74.33500000000001,-10.67,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250329-t/onoff/onoff_rss_t-p17-dl-1.csv,1743273738.5997589,1743273751.8997462,1743273738.5997589,1743273751.8997462,1743273738.5997589,1743273751.999746,13.299987316131592,13.299987316131592,13.39998722076416,1.552746057510376,1.552746057510376,1.6527459621429443,0.0,0.0,TP30
1743281306.92,,,351.0,501390.0,,,,,,,876.0,387410.0,876.0,398410.0,351.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type3,1743281292.625,14.295000076293944,pcell-351-501390-89--103.1--13.18/scell1-None-None-None-None-None/scell2-876-398410-89--98.48--13.44/scell3-351-521310-89--105.29--15.86,876-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743281306.92,1743281306900.0,40.42106,-86.91814000000002,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1743281318.395,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->521310:1,S1,[],False,True,"[(387410, 876)]",,S1E1,876.0,387410.0,1743281292.625,1743281248.589,153.562,218.54,282.53,338.8,370.65,271.78839583333337,0.0,0.0,0.0,0.0,0.0,0.0,282.53,1.0,58.331000089645386,11.474999904632568,1743281292.625,-140.0,-30.0,351.0,521310.0,0.0,0.0,-102.5,-13.25,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250329-t/onoff/onoff_rss_t-p19-dl-9.csv,1743281306.5999413,1743281318.39993,1743281306.499941,1743281320.9999275,1743281306.499941,1743281320.9999275,11.799988746643066,14.499986171722412,14.499986171722412,0.0049300193786621,2.6049275398254395,2.6049275398254395,0.0,0.0,TP18
1743278236.0979998,,,674.0,501390.0,,,,,,,380.0,387410.0,380.0,398410.0,674.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type2,1743278205.644,30.453999996185303,pcell-674-501390-190--101.52--11.17/scell1-380-387410-190--97.69--10.7/scell2-380-398410-190--89.48--10.59/scell3-674-521310-190--108.17--12.88,380-387410,190.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743278236.0979998,1743278236100.0,40.4210312,-86.9181684,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1743278247.4709997,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,[],False,False,[],,S1E2,674.0,521310.0,1743278205.644,1743278180.145,44.66500000000002,95.655,213.82,328.81,379.479,212.33616141732284,0.0,0.0,0.0,0.0,0.0,0.0,213.82,1.0,55.95299983024597,11.372999906539915,1743278205.644,-107.57,-13.83,674.0,521310.0,0.0,0.0,-100.9,-11.28,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250329-t/onoff/onoff_rss_t-p19-dl-1.csv,1743278235.6999424,1743278247.499931,1743278235.6999424,1743278249.9999287,1743278235.6999424,1743278250.0999286,11.799988746643066,14.299986362457275,14.399986267089844,0.0289316177368164,2.5289292335510254,2.6289291381835938,0.0,0.0,TP18
1743278804.915,,,351.0,501390.0,,,,,,,876.0,387410.0,876.0,398410.0,351.0,521310.0,,,,,,,,,,,,,,,,,1,0,1,type3,1743278800.31,4.605000019073486,pcell-351-501390-28--98.84--16.41/scell1-None-None-None-None-None/scell2-876-398410-22--104.61--14.63/scell3-351-521310-22--103.45--14.52,876-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743278804.915,1743278804900.0,40.42114,-86.91813,False,IDLE,0/0,,True,5G SA,4/0,501390:1|387410:1|398410:1|521310:1,1743278815.505,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,[],False,True,"[(387410, 876)]",,S1E1,876.0,387410.0,1743278800.31,1743278770.354,75.792,105.98,152.05,212.56,275.208,163.36448979591836,0.0,0.0,0.0,0.0,0.0,0.0,152.05,1.0,34.56099987030029,10.59000015258789,1743278800.31,-140.0,-30.0,351.0,521310.0,0.0,0.0,-98.965,-16.475,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250329-t/onoff/onoff_rss_t-p19-dl-2.csv,1743278804.599967,1743278815.5999565,1743278804.599967,1743278818.199954,1743278804.599967,1743278818.299954,10.99998950958252,13.599987030029297,13.699986934661863,0.0949563980102539,2.6949539184570312,2.7949538230896,0.0,0.0,TP18
1743280062.246,,,351.0,521310.0,,,,,,,876.0,387410.0,876.0,398410.0,351.0,501390.0,,,,,,,,,,,,,,,,,1,0,1,type3,1743280000.187,62.05900001525879,pcell-351-521310-386--94.84--11.78/scell1-None-None-None-None-None/scell2-876-398410-386--101.53--16.66/scell3-351-501390-264--97.48--13.38,876-387410,0.0,,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1743280062.246,1743280062200.0,40.42101,-86.91808,False,IDLE,0/0,,True,5G SA,4/0,521310:1|387410:1|398410:1|501390:1,1743280072.986,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,[],False,True,"[(387410, 876)]",,S1E1,876.0,387410.0,1743280000.187,1743279852.345,55.134,82.17,119.99,167.75,214.12100000000004,128.59542028985507,0.0,0.0,0.0,0.0,0.0,0.0,119.99,1.0,209.90100002288816,10.740000009536743,1743280000.187,-140.0,-30.0,351.0,501390.0,0.0,0.0,-94.6,-11.57,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250329-t/onoff/onoff_rss_t-p19-dl-5.csv,1743280061.8997931,1743280074.599781,1743280061.8997931,1743280074.7997808,1743280061.8997931,1743280074.7997808,12.699987888336182,12.899987697601318,12.899987697601318,1.6137809753417969,1.8137807846069336,1.8137807846069336,0.0,0.0,TP18
1739125368.5470002,284.0,1001.0,359.0,126270.0,408.0,66736.0,,,,,704.0,521310.0,,,,,98.0,5035.0,,,,,,,,,,,,,,,1,0,1,type2,1739125362.262,6.2849998474121085,pcell-359-126270-38--106.59--12.31/scell1-704-521310-38--109.63--11.13/scell2-None-None-None-None-None/scell3-None-None-None-None-None,704-521310,38.0,ltepcell-284-1001-70--122.19--18.56/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,408-66736,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1739125368.5470002,1739125368500.0,40.48948,-86.9202478,False,LTE,0/1,5035:1,True,5G NSA,2/2,1001:1|126270:1|66736:1|521310:1,1739125369.927,True->False->False->False->False->True,5G NSA->LTE->LTE->LTE->LTE->5G NSA,2/2->0/1->0/4->0/1->0/4->1/1,1001:1|126270:1|66736:1|521310:1->5035:1->5035:1|1001:1|65535:2->1001:1->1001:1|5035:1|65535:2->1001:1|501390:1,N1,"[(5035, 98)]",False,True,"[(1001, 284), (66736, 408), (5035, 98)]",1739125368.5470002,,,,1739125362.262,1739124909.71,9.05,30.855,71.85,125.07,184.495,88.43490268767377,0.493,0.57,0.6,1.1875,1.26,0.8414285714285716,71.25,0.9916492693110648,458.8370001316071,1.3799998760223389,1739125362.262,-116.43,-14.45,704.0,521310.0,-123.69,-18.69,-110.53,-14.45,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250209/onoff/onoff_rss_nsg-t-dl-rmeijer-1.csv,1739125368.199545,1739125370.099543,1739125368.199545,1739125370.099543,1739125352.49956,1739125370.099543,1.8999981880187988,1.8999981880187988,17.59998321533203,0.1725430488586425,0.1725430488586425,0.1725430488586425,1.0,0.0,
1739125459.967,191.0,1001.0,609.0,501390.0,,,,,,,609.0,521310.0,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,1739125441.5029998,18.46399998664856,pcell-609-501390-110--114.55--15.05/scell1-609-521310-109--130.08--24.84/scell2-None-None-None-None-None/scell3-None-None-None-None-None,609-521310,109.0,ltepcell-191-1001-177--116.94--14.06/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,otherFailure,,0,,0,1739125459.967,1739125460000.0,40.48959,-86.90266,False,IDLE,0/0,,True,5G NSA,2/1,1001:1|501390:1|521310:1,1739125463.286,True->False->False->False->False->False->True,5G NSA->IDLE->LTE->LTE->LTE->LTE->5G NSA,2/1->0/0->0/1->0/4->0/1->0/4->1/1,1001:1|501390:1|521310:1->->5035:1->5035:1|1001:1|65535:2->66736:1->66736:1|1001:1|5035:1|65535:1->66736:1|501390:1,N2,[],True,True,"[(1001, 191)]",,,,,1739125441.5029998,1739125369.927,9.92,25.9,61.99,128.63,202.39,87.1722599531616,0.0,0.0,0.0,0.03,0.038,0.0093939393939393,61.99,1.0,90.03999996185303,3.319000005722046,1739125441.5029998,-111.53,-13.66,609.0,521310.0,-119.13,-17.19,-110.38,-13.66,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250209/onoff/onoff_rss_nsg-t-dl-rmeijer-1.csv,1739125455.4994617,1739125465.699452,1739125455.4994617,1739125465.699452,1739125455.4994617,1739125465.699452,10.199990272521973,10.199990272521973,10.199990272521973,2.413451910018921,2.413451910018921,2.413451910018921,0.0,0.0,
1739125487.915,393.0,66736.0,704.0,501390.0,,,,,,,704.0,521310.0,,,,,98.0,5035.0,,,,,,,,,,,,,,,1,0,1,type2,1739125465.779,22.13599991798401,pcell-704-501390-50--110.58--10.91/scell1-704-521310-49--110.94--10.92/scell2-None-None-None-None-None/scell3-None-None-None-None-None,704-521310,49.0,ltepcell-393-66736-67--123.31--19.75/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1739125487.915,1739125487900.0,40.4895422,-86.89727109999998,False,LTE,0/1,5035:1,True,5G NSA,2/1,66736:1|501390:1|521310:1,1739125491.199,True->False->False->False->False->True,5G NSA->LTE->LTE->LTE->LTE->5G NSA,2/1->0/1->0/4->0/1->0/4->1/1,66736:1|501390:1|521310:1->5035:1->5035:1|1001:1|65535:2->1001:1->1001:1|5035:1|65535:2->1001:1|521310:1,N1,"[(5035, 98)]",False,True,"[(66736, 393), (5035, 98)]",1739125487.915,,,,1739125479.556,1739125463.286,23.699,59.94,91.15,126.73,169.85,93.03218181818184,0.07,1.29,8.075,16.04,36.58300000000003,12.8765625,83.075,0.9114097641250686,24.628999948501587,3.2839999198913574,1739125479.556,-107.2,-10.76,704.0,521310.0,-112.81,-14.88,-103.47,-10.545,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250209/onoff/onoff_rss_nsg-t-dl-rmeijer-1.csv,1739125487.4994311,1739125491.2994275,1739125487.4994311,1739125491.2994275,1739125487.4994311,1739125491.3994274,3.7999963760375977,3.7999963760375977,3.899996280670166,0.1004276275634765,0.1004276275634765,0.2004275321960449,1.0,0.0,
