taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
t-fd-p6-s1e1-2,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p6-s1e1-2.csv,1746809824,1746810021,40.42515,40.42512,-86.91658,-86.91664,static
t-fd-p6-s1e1-3,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p6-s1e1-3.csv,1746810308,1746810531,40.42516,40.4251,-86.91655,-86.91664,static
t-fd-p9-s1e1-1,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p9-s1e1-1.csv,1746810851,1746811072,40.42427,40.42425,-86.91574,-86.91576,static
t-fd-p9-s1e1-2,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p9-s1e1-2.csv,1746811073,1746811503,40.42429,40.42419,-86.91573,-86.9158,static
t-fd-p9-s1e1-4,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p9-s1e1-4.csv,1746811530,1746811720,40.42427,40.42419,-86.91564,-86.9158,static
t-fd-p3-s1e1-1,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p3-s1e1-1.csv,1746811870,1746812091,40.42404,40.42381,-86.91605,-86.91637,static
t-fd-p3-s1e1-2,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p3-s1e1-2.csv,1746812116,1746812304,40.42415,40.42383,-86.9160922,-86.91635,static
t-fd-p3-s1e1-3,new,static,TP13,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p3-s1e1-3.csv,1746812326,1746812535,40.42395,40.42353,-86.916,-86.91631,static
t-fd-p8-s1e1-1,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p8-s1e1-1.csv,1746812755,1746812981,40.42326,40.42308,-86.91589,-86.91614,static
t-fd-p8-s1e1-2,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p8-s1e1-2.csv,1746813005,1746813201,40.42328,40.42321,-86.91601,-86.91614,static
t-fd-p47-s1e1-1,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p47-s1e1-1.csv,1746813947,1746814182,40.42312,40.4230311,-86.91494,-86.91511,static
t-fd-p47-s1e1-2,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p47-s1e1-2.csv,1746814211,1746814410,40.42313,40.423,-86.91435,-86.91494,static
t-fd-p47-s1e1-3,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p47-s1e1-3.csv,1746814431,1746814648,40.42321,40.42299,-86.91448,-86.91507,static
t-fd-p19-s1e1-1,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p19-s1e1-1.csv,1746814959,1746815206,40.42256,40.42249,-86.91687,-86.91722,static
t-fd-p19-s1e1-2,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p19-s1e1-2.csv,1746815225,1746815422,40.42258,40.42254,-86.91698,-86.91708,static
t-fd-p19-s1e1-3,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p19-s1e1-3.csv,1746815445,1746815676,40.42257,40.42255,-86.91705,-86.91707,static
t-fd-p23-s1e1-1,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p23-s1e1-1.csv,1746815902,1746816095,40.42167,40.42155,-86.91723,-86.9173,static
t-fd-p23-s1e1-2,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p23-s1e1-2.csv,1746816116,1746816316,40.42155,40.42154,-86.91727,-86.91729,static
t-fd-p23-s1e1-3,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p23-s1e1-3.csv,1746816342,1746816549,40.42155,40.42154,-86.91727,-86.91728,static
t-fd-p24-s1e1-1,new,static,TP17,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p24-s1e1-1.csv,1746816819,1746817107,40.4206,40.42051,-86.91692,-86.91704,static
t-fd-p24-s1e1-2,new,static,TP17,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p24-s1e1-2.csv,1746817134,1746817343,40.42055,40.42053,-86.91698,-86.91701,static
t-fd-p24-s1e1-3,new,static,TP17,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p24-s1e1-3.csv,1746817571,1746817771,40.42055,40.42052,-86.91697,-86.917,static
t-fd-p29-s1e1-1,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p29-s1e1-1.csv,1746817997,1746818220,40.42173,40.42149,-86.91808,-86.91824,static
t-fd-p29-s1e1-2,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p29-s1e1-2.csv,1746818242,1746818449,40.42157,40.42144,-86.91811,-86.91819,static
t-fd-p29-s1e1-3,new,static,TP18,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p29-s1e1-3.csv,1746818471,1746818687,40.42153,40.42142,-86.91812,-86.91817,static
t-fd-p27-s1e1-1,new,static,TP14,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p27-s1e1-1.csv,1746818930,1746819118,40.4233,40.42317,-86.9182575,-86.91838,static
t-fd-p27-s1e1-2,new,static,TP14,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p27-s1e1-2.csv,1746819142,1746819332,40.42337,40.42326,-86.91829,-86.91833,static
t-fd-p27-s1e1-3,new,static,TP14,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p27-s1e1-3.csv,1746819352,1746819537,40.42328,40.42325,-86.9183,-86.91835,static
t-fd-p26-s1e1-1,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p26-s1e1-1.csv,1746820259,1746820459,40.4244235,40.4241,-86.91778,-86.9178983,static
t-fd-p26-s1e1-2,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p26-s1e1-2.csv,1746820487,1746820679,40.42429,40.42423,-86.91775,-86.91782,static
t-fd-p26-s1e1-3,new,static,,se1,20250509-t,20250509-t/gps_cellset_thput_0.1/gct_trace_t-fd-p26-s1e1-3.csv,1746820703,1746820892,40.42429,40.42427,-86.91778,-86.91781,static
