taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
t-l8-dl-yb-p12-1,new,static,TP6,se3,20250319-l8,20250319-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p12-1.csv,1742396036.8,1742396389.9,40.42742,40.4273,-86.91713,-86.91723,static
t-l8-dl-yb-p11-2,new,static,TP6,se3,20250319-l8,20250319-l8/gps_cellset_thput_0.1/gct_trace_t-l8-dl-yb-p11-2.csv,1742397628.6,1742397955.0,40.4274,40.42732,-86.91704,-86.91713,static
t-l9-dl-1,new,static,TP11,se1,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l9-dl-1.csv,1742400678.0,1742401006.4,40.426304,40.426,-86.91526999999998,-86.91575,static
t-l9-dl-2,new,static,TP11,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l9-dl-2.csv,1742401083.1,1742401398.8,40.4263,40.4215767,-86.91535,-86.9162,driving
t-l22-dl-1,new,static,TP17,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l22-dl-1.csv,1742401780.1,1742402090.5,40.42548,40.42132,-86.91588,-86.92419,driving
t-l18-dl-1,new,static,TP19,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l18-dl-1.csv,1742402603.7,1742402943.3,40.42559,40.42518,-86.924071,-86.92443,static
t-l18-dl-2,new,static,TP19,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l18-dl-2.csv,1742402993.5,1742403331.0,40.4262633,40.42539,-86.91566,-86.924374,driving
t-l9-dl-3,new,static,TP11,se1,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l9-dl-3.csv,1742404565.8,1742404932.0,40.42633,40.42604,-86.9153,-86.91568000000002,static
t-l9-dl-4,new,static,TP11,se1,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l9-dl-4.csv,1742404940.5,1742405258.2,40.42631,40.42605,-86.91533000000003,-86.91565,static
t-l9-dl-5,new,static,TP11,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l9-dl-5.csv,1742405299.2,1742405629.9,40.42627,40.42148,-86.91535999999998,-86.91603,driving
t-l22-dl-2,new,static,TP17,se1,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l22-dl-2.csv,1742406265.8,1742406662.3,40.42164,40.42148,-86.91592220000003,-86.9162,static
t-l22-dl-3,new,static,TP17,se1,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l22-dl-3.csv,1742406694.7,1742407030.7,40.42168,40.42149000000001,-86.91596,-86.91618000000003,static
t-l22-dl-4,new,static,TP17,se1,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l22-dl-4.csv,1742407055.9,1742407234.2,40.42169000000001,40.42149000000001,-86.91581,-86.91615,static
t-l22-dl-5,new,static,TP17,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l22-dl-5.csv,1742407569.1,1742407891.0,40.4255,40.42126,-86.9164209,-86.92414000000002,driving
t-l18-dl-3,new,static,TP19,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l18-dl-3.csv,1742408644.1,1742408968.8,40.42566,40.42538,-86.92413,-86.92435,static
t-l18-dl-4,new,static,TP19,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l18-dl-4.csv,1742409435.6,1742409772.0,40.42565,40.42541,-86.92411,-86.92434,static
t-l18-dl-5,new,static,TP19,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l18-dl-5.csv,1742409803.2,1742410144.5,40.43165,40.42544,-86.92412,-86.92697220000002,driving
t-l2-dl-yb-p1-3,new,static,TP15,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p1-3.csv,1742411328.1,1742413245.5,40.42254000000001,40.42157,-86.91346,-86.914017,static
t-l2-dl-yb-p4-1,new,static,TP17,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p4-1.csv,1742411328.1,1742416221.4,40.42261,40.42153,-86.91346,-86.91644000000002,driving
t-l2-dl-yb-p4-2,new,static,TP17,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p4-2.csv,1742411328.1,1742417004.5,40.42261,40.42153,-86.91346,-86.91656,driving
t-l2-dl-yb-p4-3,new,driving,,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p4-3.csv,1742411328.1,1742417412.5,40.42261,40.42148220000001,-86.91346,-86.91656,driving
t-l2-dl-yb-p2-1,new,static,TP15,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p2-1.csv,1742411328.1,1742413637.2,40.42254000000001,40.42153,-86.91346,-86.914017,driving
t-l2-dl-yb-p2-2,new,static,TP15,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p2-2.csv,1742411328.1,1742414083.4,40.42254000000001,40.42153,-86.91346,-86.91402,driving
t-l2-dl-yb-p2-3,new,static,TP15,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p2-3.csv,1742411328.1,1742414446.8,40.42254000000001,40.42153,-86.91346,-86.91489,driving
t-l2-dl-yb-p1-1,new,static,TP15,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p1-1.csv,1742411328.1,1742411641.6,40.42253,40.42218,-86.91365,-86.91398000000002,static
t-l2-dl-yb-p1-2,new,static,TP15,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p1-2.csv,1742411328.1,1742411864.8,40.42254000000001,40.42218,-86.91365,-86.914017,static
t-l2-dl-yb-p3-1,new,static,,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p3-1.csv,1742414737.5,1742415087.4,40.42255,40.42248,-86.91489,-86.91494,static
t-l2-dl-yb-p3-2,new,static,,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p3-2.csv,1742415142.2,1742415488.2,40.42255,40.42247,-86.91487,-86.91495,static
t-l2-dl-yb-p3-3,new,static,,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p3-3.csv,1742415546.2,1742415869.2,40.42256,40.42227000000001,-86.91488000000003,-86.91582,static
t-l2-dl-yb-p6-1,new,static,TP13,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p6-1.csv,1742417820.2,1742425143.8,40.423866,40.42141,-86.91488000000003,-86.91646,driving
t-l2-dl-yb-p5-1,new,static,,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p5-1.csv,1742418556.2,1742418880.2,40.42149000000001,40.42142,-86.91488000000003,-86.91506,static
t-l2-dl-yb-p5-2,new,static,,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p5-2.csv,1742418924.7,1742419277.7,40.42147,40.42141,-86.91489,-86.91494,static
t-l2-dl-yb-p5-3,new,driving,,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p5-3.csv,1742419325.6,1742419648.8,40.42381,40.42141,-86.91488000000003,-86.9161689,driving
t-l2-dl-yb-p6-2,new,static,TP13,se1,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p6-2.csv,1742420608.5,1742427957.8,40.42405,40.42378,-86.91606,-86.91660999999998,static
t-l2-dl-yb-p6-3,new,static,TP13,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p6-3.csv,1742421110.6,1742428367.1,40.42411,40.42362,-86.91489,-86.91675,driving
t-l2-dl-yb-p7-1,new,driving,,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p7-1.csv,1742421544.8,1742429062.4,40.42411,40.42354,-86.91476,-86.91675,driving
t-l2-dl-yb-p7-2,new,driving,,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p7-2.csv,1742421998.7,1742429486.2,40.42411,40.42354,-86.91466,-86.91675,driving
t-l2-dl-yb-p7-3,new,driving,,,20250319-l2,20250319-l2/gps_cellset_thput_0.1/gct_trace_t-l2-dl-yb-p7-3.csv,1742422600.8,1742429905.3,40.42411,40.4235178,-86.91461,-86.91675,driving
t-l5-dl-1,new,static,TP4,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l5-dl-1.csv,1742424866.2,1742425323.9,40.43182,40.43162,-86.9266911,-86.92697220000002,static
t-l5-dl-2,new,static,TP4,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l5-dl-2.csv,1742425570.4,1742425991.8,40.43187329999999,40.43107,-86.9218189,-86.9274933,driving
t-l4-dl-1,new,static,TP3,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l4-dl-1.csv,1742426270.6,1742426520.5,40.43117,40.43091,-86.9217133,-86.92187,static
t-l4-dl-2,new,static,TP3,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l4-dl-2.csv,1742426574.2,1742426768.9,40.43111,40.43098,-86.92158,-86.92182,static
t-l4-dl-3,new,static,TP3,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l4-dl-3.csv,1742426812.2,1742427006.5,40.43107,40.43098,-86.92171,-86.92182,static
t-l4-dl-4,new,static,TP3,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l4-dl-4.csv,1742427304.3,1742427500.5,40.431069,40.43097,-86.9215,-86.92183,static
t-l4-dl-5,new,static,TP3,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l4-dl-5.csv,1742427539.4,1742427762.3,40.43164,40.43104,-86.92161999999998,-86.9270356,driving
t-l5-dl-3,new,static,TP4,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l5-dl-3.csv,1742428466.2,1742428665.4,40.43179,40.4316,-86.92661159999999,-86.92704,static
t-l5-dl-4,new,static,TP4,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l5-dl-4.csv,1742428703.7,1742428903.4,40.43167,40.4316,-86.9267,-86.92688000000003,static
t-l5-dl-5,new,static,TP4,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l5-dl-5.csv,1742428927.3,1742429132.4,40.43187,40.43146,-86.91533000000003,-86.92694,driving
t-l3-dl-1,new,static,,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l3-dl-1.csv,1742429996.6,1742430306.9,40.4315,40.43133,-86.91498,-86.91596,static
t-l3-dl-2,new,static,TP2,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l3-dl-2.csv,1742430330.6,1742430746.2,40.43148,40.42726,-86.91535,-86.92260999999998,driving
t-l11-dl-1,new,static,TP8,,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l11-dl-1.csv,1742431348.5,1742431534.7,40.42793,40.42726,-86.92155,-86.92260999999998,driving
t-l11-dl-2,new,static,TP8,se3,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l11-dl-2.csv,1742431557.6,1742431880.3,40.42804,40.4277,-86.9215667,-86.92168000000002,static
t-l11-dl-3,new,static,TP8,se3,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l11-dl-3.csv,1742431906.9,1742432224.3,40.42796,40.42759,-86.92151,-86.92181,static
t-l11-dl-4,new,static,TP8,se3,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l11-dl-4.csv,1742432261.0,1742432614.1,40.4281,40.42753,-86.92104,-86.92175999999998,static
t-l11-dl-5,new,static,TP8,se3,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l11-dl-5.csv,1742432799.4,1742433112.5,40.42797,40.42768,-86.92104,-86.92168000000002,static
t-l11-dl-6,new,static,TP8,se3,202503191,202503191/gps_cellset_thput_0.1/gct_trace_t-l11-dl-6.csv,1742433141.4,1742433467.9,40.42795,40.42765,-86.9214214,-86.92201,static
t-explore-dl-1,new,static,TP29,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-explore-dl-1.csv,1742911580.8,1742912148.0,40.42413,40.42361,-86.90925,-86.91237,driving
t-explore-dl-2,new,driving,,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-explore-dl-2.csv,1742912510.7,1742913056.1,40.42216,40.42112,-86.91036,-86.91255,driving
t-explore-dl-3,new,static,TP24,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-explore-dl-3.csv,1742913603.2,1742914385.6,40.42349,40.42095,-86.92184,-86.9256,driving
t-explore-dl-4,new,static,TP25,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-explore-dl-4.csv,1742914404.2,1742915120.5,40.42324,40.42087,-86.92442,-86.92746,driving
t-l22-dl-1,new,static,TP25,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-l22-dl-1.csv,1742915234.0,1742915554.9,40.42112,40.42097,-86.92554,-86.92589,static
t-explore-dl-5,new,static,TP5,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-explore-dl-5.csv,1742916275.6,1742917436.4,40.4307,40.4272,-86.912891,-86.9162267,driving
t-l24-dl-1,new,static,TP1,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-l24-dl-1.csv,1742917475.5,1742917804.1,40.43062000000001,40.43032,-86.913,-86.91348,static
t-explore-dl-6,new,static,TP12,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-explore-dl-6.csv,1742917898.6,1742919069.6,40.4297256,40.42455,-86.91176,-86.91399,driving
t-p25-dl-1,new,static,TP7,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p25-dl-1.csv,1742919851.4,1742920331.6,40.43013,40.4275589,-86.91861999999998,-86.91934,driving
t-p25-dl-2,new,static,TP7,se3,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p25-dl-2.csv,1742932773.4,1742933097.8,40.42841,40.42784,-86.918717,-86.91931,static
t-p25-dl-3,new,static,TP7,se3,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p25-dl-3.csv,1742933581.0,1742933898.8,40.42838,40.42806,-86.91886600000002,-86.91927,static
t-p25-dl-4,new,static,TP7,se3,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p25-dl-4.csv,1742933942.0,1742934261.2,40.4283622,40.42799,-86.9187,-86.91922,static
t-p25-dl-5,new,static,TP7,se3,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p25-dl-5.csv,1742934284.3,1742934610.7,40.4284,40.42793,-86.91882,-86.91927,static
t-p26-dl-1,new,static,TP5,se3,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p26-dl-1.csv,1742935094.8,1742935423.9,40.42857,40.42835,-86.91478000000002,-86.91506,static
t-p26-dl-2,new,static,TP5,se3,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p26-dl-2.csv,1742935465.8,1742935777.8,40.42872,40.42844,-86.91481999999998,-86.91521,static
t-p26-dl-4,new,static,TP5,se3,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p26-dl-4.csv,1742936154.9,1742936482.8,40.42876,40.42841,-86.91478000000002,-86.91497,static
t-p18-dl-1,new,static,TP1,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p18-dl-1.csv,1742936559.1,1742937202.1,40.43065,40.42857,-86.91297,-86.91488000000003,driving
t-p18-dl-2,new,static,TP1,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p18-dl-2.csv,1742937243.8,1742937563.0,40.43062000000001,40.43021,-86.91295,-86.91337,static
t-p18-dl-3,new,static,TP1,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p18-dl-3.csv,1742937592.1,1742937913.3,40.43055,40.43031,-86.91315,-86.9134,static
t-p18-dl-4,new,static,TP1,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p18-dl-4.csv,1742938004.0,1742938314.3,40.43062000000001,40.43038,-86.91299000000002,-86.9134,static
t-p26-dl-5,new,static,TP5,se3,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p26-dl-5.csv,1742939071.1,1742939392.5,40.42857,40.42838,-86.91471999999997,-86.9151,static
t-p20-dl-1,new,static,TP25,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p20-dl-1.csv,1742948322.8,1742948634.9,40.42154,40.42092,-86.92506,-86.92581,static
t-p20-dl-2,new,static,TP25,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p20-dl-2.csv,1742948725.7,1742949038.4,40.421547,40.42094,-86.925166,-86.92572,static
t-p20-dl-3,new,static,TP25,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p20-dl-3.csv,1742949518.0,1742949838.4,40.42117,40.42095,-86.925554,-86.92567,static
t-p20-dl-4,new,static,TP25,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p20-dl-4.csv,1742949910.2,1742950227.9,40.42131,40.42099,-86.92528890000001,-86.92563,static
t-p20-dl-5,new,static,TP25,,20250325-t,20250325-t/gps_cellset_thput_0.1/gct_trace_t-p20-dl-5.csv,1742950261.7,1742950585.1,40.42108,40.42098,-86.92551999999998,-86.92569,static
t-p21-dl-1,new,static,TP20,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-1.csv,1742999387.7,1742999706.9,40.4238633,40.42381,-86.92255,-86.9226,static
t-p21-dl-2,new,static,TP20,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-2.csv,1742999751.9,1743000074.9,40.42384000000001,40.42384000000001,-86.92257,-86.92257,static
t-p21-dl-3,new,static,TP20,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-3.csv,1743000109.1,1743000426.4,40.42386,40.42379,-86.92254,-86.92258000000002,static
t-p21-dl-4,new,static,TP20,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-4.csv,1743000448.6,1743000769.6,40.42384000000001,40.42382,-86.92255,-86.92256,static
t-p21-dl-5,new,static,TP20,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p21-dl-5.csv,1743000801.4,1743001118.4,40.42386,40.42377000000001,-86.92255,-86.9226,static
t-p19-dl-1,new,static,TP21,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-1.csv,1743001596.7,1743001934.1,40.42065,40.42057,-86.92275,-86.92283,static
t-p19-dl-2,new,static,TP21,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-2.csv,1743001962.3,1743002279.1,40.42067,40.42061,-86.92281,-86.92285,static
t-p19-dl-3,new,static,TP21,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-3.csv,1743002311.7,1743002628.8,40.42066,40.42061,-86.92281,-86.92286,static
t-p19-dl-4,new,static,TP21,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-4.csv,1743002659.9,1743002978.6,40.42066,40.42065,-86.92283,-86.9228311,static
t-p19-dl-5,new,static,TP21,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p19-dl-5.csv,1743003247.0,1743003617.0,40.42065,40.42058,-86.92277,-86.92284000000002,static
t-p17-dl-1,new,static,TP30,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-1.csv,1743004029.3,1743004347.4,40.42037,40.42031,-86.91001999999997,-86.91005,static
t-p17-dl-2,new,static,TP30,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-2.csv,1743004378.7,1743004695.0,40.42034,40.42034,-86.91004000000002,-86.91004000000002,static
t-p17-dl-3,new,static,TP30,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-3.csv,1743004720.6,1743005041.7,40.42035,40.42034,-86.91003,-86.91004000000002,static
t-p17-dl-4,new,static,TP30,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-4.csv,1743005987.3,1743006307.9,40.42039000000001,40.42025,-86.91,-86.91013000000002,static
t-p17-dl-5,new,static,TP30,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-5.csv,1743006393.4,1743006701.0,40.42035,40.42034,-86.91001999999997,-86.91003,static
t-p12-dl-1,new,static,TP29,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p12-dl-1.csv,1743007500.7,1743007834.4,40.42478,40.42472,-86.90961999999998,-86.90969,static
t-p12-dl-2,new,static,TP29,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p12-dl-2.csv,1743007889.2,1743008206.9,40.42478,40.42473,-86.90963,-86.90966999999998,static
t-p12-dl-3,new,static,TP29,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p12-dl-3.csv,1743008244.5,1743008559.6,40.42478,40.42473,-86.90963,-86.90969,static
t-p12-dl-4,new,static,TP29,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p12-dl-4.csv,1743009612.6,1743009924.1,40.4247,40.42464,-86.90961999999998,-86.90971,static
t-p12-dl-5,new,static,TP29,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p12-dl-5.csv,1743009950.9,1743010281.5,40.42469000000001,40.42462,-86.90961999999998,-86.90968000000002,static
t-p6-dl-1,new,static,,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-1.csv,1743010687.6,1743010991.0,40.42838,40.42835,-86.91046,-86.91053000000002,static
t-p6-dl-2,new,static,,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-2.csv,1743011033.6,1743011350.8,40.42839,40.42836,-86.91049,-86.91051999999998,static
t-p6-dl-3,new,static,,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-3.csv,1743011395.7,1743011712.6,40.4284,40.42835,-86.91048,-86.91054,static
t-p6-dl-4,new,static,,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-4.csv,1743011758.9,1743012076.1,40.42839,40.42835,-86.91048,-86.91053000000002,static
t-p6-dl-5,new,static,,,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-5.csv,1743012314.1,1743012631.9,40.42841,40.42834000000001,-86.91048,-86.91051999999998,static
t-p26-dl-3,new,static,TP5,se3,20250326-t,20250326-t/gps_cellset_thput_0.1/gct_trace_t-p26-dl-3.csv,1743013101.3,1743013413.3,40.42858,40.4284,-86.91471,-86.9149167,static
t-p8-dl-2,new,static,TP14,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p8-dl-2.csv,1743180404.7,1743180717.2,40.42402,40.42402,-86.91892,-86.91892,static
t-p8-dl-3,new,static,TP14,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p8-dl-3.csv,1743180749.4,1743181069.6,40.42403,40.42403,-86.91892,-86.91892,static
t-p8-dl-4,new,static,TP14,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p8-dl-4.csv,1743181095.4,1743181419.0,40.42403,40.42403,-86.91892,-86.91892,static
t-p8-dl-5,new,static,TP14,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p8-dl-5.csv,1743181553.2,1743181871.6,40.42403,40.42401,-86.91891,-86.91892,static
t-p10-dl-1,new,static,TP10,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p10-dl-1.csv,1743182506.1,1743182819.1,40.42614,40.42609,-86.91365,-86.91368,static
t-p10-dl-2,new,static,TP10,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p10-dl-2.csv,1743182844.6,1743183167.2,40.42611,40.4261,-86.91366,-86.91367,static
t-p10-dl-3,new,static,TP10,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p10-dl-3.csv,1743183383.1,1743183703.8,40.42613,40.42612,-86.91368,-86.91369,static
t-p10-dl-4,new,static,TP10,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p10-dl-4.csv,1743183731.0,1743184043.6,40.42615,40.42612,-86.91366,-86.91367,static
t-p10-dl-5,new,static,TP10,se1,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p10-dl-5.csv,1743184071.5,1743184392.5,40.42615,40.42613,-86.91366,-86.91368,static
t-p6-dl-1,new,static,TP9,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-1.csv,1743184709.0,1743185021.4,40.427,40.42693,-86.91186,-86.91193,static
t-p6-dl-2,new,static,TP9,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-2.csv,1743185287.2,1743185602.5,40.427,40.42692,-86.9119,-86.91195,static
t-p6-dl-3,new,static,TP9,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-3.csv,1743185633.6,1743185958.7,40.42698,40.42694,-86.9119,-86.91196,static
t-p6-dl-4,new,static,TP9,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-4.csv,1743185991.9,1743186310.8,40.42701,40.42692,-86.9119,-86.91197,static
t-p6-dl-5,new,static,TP9,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p6-dl-5.csv,1743186340.8,1743186662.8,40.42703,40.4269789,-86.91186,-86.91193,static
t-p9-dl-1,new,static,TP23,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p9-dl-1.csv,1743189593.8,1743189907.9,40.42427,40.42425,-86.92752,-86.92753,static
t-p9-dl-2,new,static,TP23,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p9-dl-2.csv,1743189934.1,1743190251.4,40.42429,40.42425,-86.92749,-86.92752,static
t-p9-dl-3,new,static,TP23,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p9-dl-3.csv,1743190593.1,1743190910.5,40.42432,40.42428560000001,-86.92745,-86.92752,static
t-p9-dl-4,new,static,TP23,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p9-dl-4.csv,1743190944.4,1743191279.8,40.42434,40.42427,-86.92744,-86.9275,static
t-p9-dl-5,new,static,TP23,,20250328-t,20250328-t/gps_cellset_thput_0.1/gct_trace_t-p9-dl-5.csv,1743191308.9,1743191631.5,40.4243,40.42427670000001,-86.92749,-86.9275,static
t-sp1-dl-1,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp1-dl-1.csv,1743272762.8,1743272945.0,40.42753,40.42735,-86.91725,-86.9175744,static
t-sp4-dl-1,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp4-dl-1.csv,1743273375.2,1743273631.9,40.4272,40.42691,-86.91723,-86.91778000000002,static
t-p17-dl-1,new,static,TP30,,20250329-t,20250329-t/gps_cellset_thput_0.1/gct_trace_t-p17-dl-1.csv,1743273473.4,1743273778.1,40.42037,40.4203,-86.91004000000002,-86.91022,static
t-sp4-dl-2,new,static,TP6,se3,20250329-spatial,20250329-spatial/gps_cellset_thput_0.1/gct_trace_t-sp4-dl-2.csv,1743273632.0,1743273908.7,40.42723,40.42696,-86.91725,-86.91763,static
