column,rsrq,cause
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.49,noloop
4,-32.15,noloop
4,-10.62,noloop
4,-10.59,noloop
4,-10.465,noloop
4,-27.44,noloop
4,-24.97,noloop
4,-24.97,noloop
4,-10.595,noloop
4,-10.36,noloop
4,-10.545,noloop
4,-10.51,noloop
4,-10.48,noloop
4,-10.41,noloop
4,-10.58,noloop
4,-10.47,noloop
4,-22.02,noloop
4,-23.08,noloop
4,-21.77,noloop
4,-10.59,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.51,noloop
4,-29.245,noloop
4,-23.69,noloop
4,-25.71,noloop
4,-25.71,noloop
4,-21.11,noloop
4,-24.21,noloop
4,-22.155,noloop
4,-22.055,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.55,noloop
4,-30.0,noloop
4,-36.91,noloop
4,-21.05,noloop
4,-21.07,noloop
4,-22.735,noloop
4,-23.1,noloop
4,-24.45,noloop
4,-24.385,noloop
4,-21.880000000000003,noloop
4,-21.85,noloop
4,-21.85,noloop
4,-23.715,noloop
4,-21.13,noloop
4,-10.61,noloop
4,-31.23,noloop
4,-10.455,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.36,noloop
4,-20.895,noloop
4,-30.0,noloop
4,-20.98,noloop
4,-30.0,noloop
4,-21.615,noloop
4,-10.45,noloop
4,-10.535,noloop
4,-10.48,noloop
4,-10.41,noloop
4,-22.12,noloop
4,-23.39,noloop
4,-10.47,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.34,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.54,noloop
4,-30.0,noloop
4,-10.465,noloop
4,-27.09,noloop
4,-10.55,noloop
4,-10.48,noloop
4,-10.47,noloop
4,-10.49,noloop
4,-10.48,noloop
4,-10.45,noloop
4,-10.32,noloop
4,-10.42,noloop
4,-10.535,noloop
4,-10.52,noloop
4,-10.58,noloop
4,-27.02,noloop
4,-10.48,noloop
4,-24.61,noloop
4,-10.51,noloop
4,-10.54,noloop
4,-30.0,noloop
4,-23.415,noloop
4,-10.43,noloop
4,-25.77,noloop
4,-10.45,noloop
4,-22.255000000000003,noloop
4,-10.47,noloop
4,-23.03,noloop
4,-25.27,noloop
4,-10.63,noloop
4,-22.87,noloop
4,-10.52,noloop
4,-22.03,noloop
4,-10.65,noloop
4,-10.45,noloop
4,-23.3,noloop
4,-10.65,noloop
4,-20.84,noloop
4,-10.48,noloop
4,-25.07,noloop
4,-10.61,noloop
4,-30.0,noloop
4,-10.54,noloop
4,-10.59,noloop
4,-10.55,noloop
4,-10.63,noloop
4,-10.58,noloop
4,-30.0,noloop
4,-10.5,noloop
4,-10.65,noloop
4,-10.6,noloop
4,-30.0,noloop
4,-10.58,noloop
4,-10.64,noloop
4,-30.0,noloop
4,-10.6,noloop
4,-10.65,noloop
4,-10.49,noloop
4,-10.62,noloop
4,-10.59,noloop
4,-30.0,noloop
4,-10.49,noloop
4,-10.585,noloop
4,-10.555,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.63,noloop
4,-10.63,noloop
4,-10.61,noloop
4,-10.48,noloop
4,-10.55,noloop
4,-10.45,noloop
4,-10.48,noloop
4,-10.4,noloop
4,-10.49,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.65,noloop
4,-30.0,noloop
4,-10.54,noloop
4,-10.48,noloop
4,-10.435,noloop
4,-10.45,noloop
4,-10.64,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.52,noloop
4,-10.59,noloop
4,-10.53,noloop
4,-10.51,noloop
4,-10.48,noloop
4,-10.46,noloop
4,-10.39,noloop
4,-10.58,noloop
4,-10.41,noloop
4,-10.47,noloop
4,-10.47,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.635000000000002,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.6,noloop
4,-30.0,noloop
4,-10.59,noloop
4,-10.57,noloop
4,-10.39,noloop
4,-10.45,noloop
4,-10.315,noloop
4,-10.35,noloop
4,-10.485,noloop
4,-10.42,noloop
4,-10.595,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.33,noloop
4,-10.47,noloop
4,-10.34,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.58,noloop
4,-30.0,noloop
4,-10.62,noloop
4,-10.28,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.34,noloop
4,-30.0,noloop
4,-10.4,noloop
4,-10.59,noloop
4,-30.0,noloop
4,-21.11,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-30.0,noloop
4,-10.53,noloop
4,-10.38,noloop
4,-10.31,noloop
4,-10.4,noloop
4,-30.0,noloop
