timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,file_path,location
1742429011,,,393,501390,,,,,,,273,387410,371,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type3,1742429010,1.38499999,pcell-393-501390-8--80.81--11.13/scell1-None-None-None-None-None/scell2-393-521310-8--78.48--10.75/scell3-371-398410-8--83.59--13.74,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742429011,1.74243E+12,40.4316618,-86.9268739,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742429022,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l5-dl-5.csv,
1742429107,,,104,521310,,,,,,,371,387410,371,398410,393,501390,,,,,,,,,,,,,,,,,1,0,1,type2,1742429106,1.085000038,pcell-104-521310-7--81.12--10.63/scell1-371-387410-7--87.96--14.43/scell2-371-398410-7--84.91--12.98/scell3-393-501390-7--82.13--11.27,371-387410,7,1,0,,,,,,,,,,,0,1,,0,,0,1742429107,1.74243E+12,40.43164,-86.92675,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742429117,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l5-dl-5.csv,
1742428714,,,393,521310,,,,,,,371,387410,273,398410,104,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1742428714,0.016000032,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742428714,1.74243E+12,40.43164,-86.9267522,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742428724,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l5-dl-4.csv,
1742428758,,,104,521310,,,,,,,273,387410,371,398410,393,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1742428758,0.019999981,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742428758,1.74243E+12,40.43164,-86.9267844,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742428770,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l5-dl-4.csv,
1742405378,,,104,501390,,,,,,,808,387410,273,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742405378,0.030999899,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,808-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742405378,1.74241E+12,40.42624,-86.9156,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742405389,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l9-dl-5.csv,Point 43
1742405039,,,104,501390,,,,,,,808,387410,808,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742405039,0.01699996,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,808-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742405039,1.74241E+12,40.4261544,-86.9155844,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742405050,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l9-dl-4.csv,Point 43
1742405102,,,104,501390,,,,,,,808,387410,371,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742405102,0.015000105,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,808-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742405102,1.74241E+12,40.4261956,-86.91555,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742405114,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l9-dl-4.csv,Point 43
1742405199,,,104,501390,,,,,,,808,387410,808,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742405199,0.020999908,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,808-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742405199,1.74241E+12,40.42616,-86.91547,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742405209,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l9-dl-4.csv,Point 43
1742404606,,,104,501390,,,,,,,808,387410,371,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742404606,0.010999918,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,808-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742404606,1.7424E+12,40.4262,-86.91556,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742404617,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->387410:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l9-dl-3.csv,Point 43
1742404652,,,104,501390,,,,,,,808,387410,371,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742404652,0.02699995,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,808-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742404652,1.7424E+12,40.42621,-86.91537,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742404662,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/202503191/onoff/onoff_types_t-l9-dl-3.csv,Point 43
1746223857,,,393,501390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type1,1746223856,0.611000061,pcell-393-501390-4--94.02--12.5/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,0,,0,1746223857,1.74622E+12,40.4291,-86.92103,FALSE,IDLE,0/0,,TRUE,5G SA,Jan-00,501390:1,1746223870,True->False->True,5G SA->IDLE->5G SA,1/0->0/0->1/0,501390:1->->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250502-t/onoff/onoff_types_t-dl-tspt6-1.csv,Point 1
1746212811,,,104,521310,,,,,,,371,387410,273,398410,104,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1746212811,0.020999908,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,1,1746212823,1.74621E+12,40.42598,-86.91659,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1746212822,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->126270:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250502-t/onoff/onoff_types_t-dl-tsp26-3.csv,
1746211686,,,104,501390,,,,,,,273,387410,371,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1746211686,0.026000023,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1746211686,1.74621E+12,40.42635,-86.91628,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1746211698,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->126270:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250502-t/onoff/onoff_types_t-dl-tspt3-5.csv,
1746222629,,,393,521310,,,,,,,273,387410,273,398410,393,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1746222629,0.005999804,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1746222629,1.74622E+12,40.42831,-86.92034,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1746222639,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250502-t/onoff/onoff_types_t-dl-tspt5-1.csv,
1746222691,,,393,521310,,,,,,,371,387410,273,398410,393,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1746222691,0.011999846,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1746222691,1.74622E+12,40.42831,-86.92034,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1746222701,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250502-t/onoff/onoff_types_t-dl-tspt5-1.csv,
1746208649,,,104,521310,,,,,,,273,387410,273,398410,104,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1746208649,0.029999971,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1746208649,1.74621E+12,40.42636,-86.91657,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1746208657,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->126270:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250502-t/onoff/onoff_types_t-dl-tsptmp1-2.csv,Point 31
1746208291,,,104,501390,,,,,,,371,387410,273,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1746208291,0.007999897,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1746208291,1.74621E+12,40.42636,-86.91657,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1746208284,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->126270:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250502-t/onoff/onoff_types_t-dl-tsptmp1-1.csv,Point 31
1742233927,,,393,501390,,,,,,,273,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742233927,0.013000011,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742233927,1.74223E+12,40.42736,-86.91714,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742233938,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->387410:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-2.csv,Point 22
1742233981,,,393,501390,,,,,,,371,387410,371,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742233981,0.025000095,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742233981,1.74223E+12,40.42735,-86.91715,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742233991,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->387410:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-2.csv,Point 22
1742234006,,,393,501390,,,,,,,273,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742234006,0.016000032,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234006,1.74223E+12,40.4272611,-86.91705,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742234017,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-2.csv,Point 45
1742234029,,,393,521310,,,,,,,273,387410,371,398410,393,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1742234029,0.006999969,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234029,1.74223E+12,40.42729,-86.9171111,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742234039,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-2.csv,Point 22
1742234120,,,393,501390,,,,,,,273,387410,371,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742234120,0.010000229,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234120,1.74223E+12,40.42723,-86.9170644,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742234131,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->387410:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-2.csv,Point 45
1742234142,,,393,501390,,,,,,,371,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742234142,0.02699995,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234142,1.74223E+12,40.42723,-86.91712,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742234154,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-2.csv,Point 22
1742234188,,,393,521310,,,,,,,371,387410,273,398410,393,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1742234188,0.016000032,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234188,1.74223E+12,40.4274,-86.91715,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742234199,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,521310:1|387410:1|398410:1|501390:1->->387410:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-2.csv,Point 22
1742237702,,,104,501390,,,,,,,273,387410,273,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742237702,0.025000095,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742237702,1.74224E+12,40.4276856,-86.9175,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742237714,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p6-fd-2.csv,
1742234324,,,393,501390,,,,,,,273,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742234324,0.018999815,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234324,1.74223E+12,40.4274,-86.91718,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742234333,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->387410:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-3.csv,Point 22
1742234374,,,393,501390,,,,,,,371,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742234374,0.008000135,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234374,1.74223E+12,40.42741,-86.9170411,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742234385,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->387410:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-3.csv,Point 45
1742234410,,,393,501390,,,,,,,273,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742234410,0.019000053,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234410,1.74223E+12,40.42715,-86.91723,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742234421,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-3.csv,
1742234530,,,393,501390,,,,,,,273,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742234530,0.023000002,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234530,1.74223E+12,40.4274,-86.91695,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742234541,True->False->False->False->True,5G SA->IDLE->LTE->LTE->5G SA,4/0->0/0->0/1->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->1001:1->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-3.csv,Point 45
1742234571,,,393,521310,,,,,,,371,387410,371,398410,393,501390,,,,,,,,,,,,,,,,,1,0,1,type1,1742234571,0.031000137,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,371-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742234571,1.74223E+12,40.4273,-86.9170089,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742234581,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-3.csv,Point 45
1742237491,,,104,501390,,,,,,,273,387410,273,398410,104,521310,,,,,,,,,,,,,,,,,1,0,1,type2,1742237461,30.01199985,pcell-104-501390-187--83.57--12.48/scell1-273-398410-186--79.11--11.95/scell2-273-387410-187--81.88--12.59/scell3-104-521310-186--84.37--11.86,273-398410,186,1,0,,,,,,,,,,,0,1,,0,,0,1742237491,1.74224E+12,40.4277267,-86.9174833,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742237492,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p6-fd-1.csv,
1742233660,,,393,501390,,,,,,,273,387410,371,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742233660,0.015000105,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742233660,1.74223E+12,40.42733,-86.91737,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742233671,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->501390:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-1.csv,Point 22
1742233683,,,393,501390,,,,,,,273,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742233683,0.008000135,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742233683,1.74223E+12,40.42727,-86.9170433,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742233694,True->False->True,5G SA->IDLE->5G SA,4/0->0/0->1/0,501390:1|387410:1|398410:1|521310:1->->387410:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-1.csv,Point 45
1742233701,,,393,501390,,,,,,,273,387410,273,398410,393,521310,,,,,,,,,,,,,,,,,1,0,1,type1,1742233701,0.010999918,pcell-None-None-None-None-None/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,273-387410,0,1,0,,,,,,,,,,,0,1,,0,,0,1742233701,1.74223E+12,40.4273767,-86.91708,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,501390:1|387410:1|398410:1|521310:1,1742233711,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,501390:1|387410:1|398410:1|521310:1->->5035:1->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-1.csv,Point 45
1742233751,,,393,521310,,,,,,,273,387410,273,398410,393,501390,,,,,,,,,,,,,,,,,1,0,1,type2,1742233745,5.112999916,pcell-393-521310-32--81.27--10.77/scell1-393-501390-32--80.55--10.58/scell2-273-387410-32--83.13--11.94/scell3-273-398410-32--82.14--11.01,393-501390,32,1,0,,,,,,,,,,,0,1,,0,,0,1742233751,1.74223E+12,40.4273544,-86.91703,FALSE,IDLE,0/0,,TRUE,5G SA,Apr-00,521310:1|387410:1|398410:1|501390:1,1742233761,True->False->False->True,5G SA->IDLE->LTE->5G SA,4/0->0/0->0/1->1/0,521310:1|387410:1|398410:1|501390:1->->5035:1->521310:1,S1,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250317/onoff/onoff_types_nsg-t-l8p7-fd-1.csv,Point 45
