grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_25,thput_50,thput_75,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100
-86.9465,40.4675,0.0000,10.0000,9.4933,4.4566,5.5177,6.4129,8.0771,10.9291,21.2942,68.8000,18.3019,39.0000,50.2500,76.5000,84.7500,92.0000,340.3000,169.0970,140.0000,187.7000,209.2500,307.5000,381.0000,540.8000,737.0000
-86.9465,40.4685,0.0000,3.0000,3.0228,0.8228,2.2970,2.4475,2.5980,3.3857,4.1733,17.0000,9.8995,3.0000,13.5000,24.0000,24.0000,24.0000,574.3333,208.8641,280.0000,364.0000,490.0000,700.0000,721.5000,734.4000,743.0000
-86.9465,40.4690,0.0000,13.0000,6.2418,3.8179,0.5004,3.7360,5.7590,7.1316,16.5742,59.5385,15.2750,32.0000,50.0000,61.0000,72.0000,81.0000,383.3846,182.6916,76.0000,147.0000,266.0000,389.0000,502.0000,525.4000,794.0000
-86.9460,40.4365,0.0000,1.0000,23.0330,0.0000,23.0330,23.0330,23.0330,23.0330,23.0330,51.0000,0.0000,51.0000,51.0000,51.0000,51.0000,51.0000,288.0000,0.0000,288.0000,288.0000,288.0000,288.0000,288.0000,288.0000,288.0000
-86.9460,40.4370,0.0000,2.0000,25.5240,2.5970,22.9270,24.2255,25.5240,26.8225,28.1210,38.5000,3.5000,35.0000,36.7500,38.5000,40.2500,42.0000,152.0000,10.0000,142.0000,144.0000,147.0000,152.0000,157.0000,160.0000,162.0000
-86.9460,40.4375,0.0000,3.0000,26.5101,1.4054,24.7200,25.6886,26.6571,27.4051,28.1531,69.0000,21.2132,39.0000,61.5000,84.0000,84.0000,84.0000,163.3333,17.5942,141.0000,145.8000,153.0000,165.0000,174.5000,180.2000,184.0000
-86.9460,40.4380,0.0000,2.0000,26.1260,1.8060,24.3200,25.2230,26.1260,27.0290,27.9320,47.5000,5.5000,42.0000,44.7500,47.5000,50.2500,53.0000,176.0000,33.0000,143.0000,149.6000,159.5000,176.0000,192.5000,202.4000,209.0000
-86.9460,40.4665,0.0000,8.0000,6.4310,2.4159,3.1209,4.5482,6.6400,7.7144,11.0773,57.2500,17.4266,40.0000,48.7500,50.0000,57.7500,92.0000,411.1250,110.9509,229.0000,276.6000,348.7500,390.0000,530.2500,546.0000,546.0000
-86.9460,40.4675,0.0000,7.0000,13.5995,6.7085,3.3004,8.5738,12.4046,20.4907,21.3623,49.7143,26.2282,3.0000,37.0000,54.0000,64.0000,89.0000,355.5714,194.4890,196.0000,205.6000,215.0000,301.0000,384.5000,574.0000,793.0000
-86.9460,40.4690,0.0000,8.0000,4.6694,2.2605,0.5600,4.0199,5.6215,6.2898,6.7440,33.3750,21.2187,3.0000,11.0000,40.0000,50.0000,64.0000,525.5000,132.8194,365.0000,382.5000,417.7500,504.0000,610.0000,665.2000,794.0000
-86.9460,40.4695,0.0000,8.0000,3.9124,2.4016,0.8610,1.7808,4.3061,4.7207,8.6800,42.6250,23.4357,12.0000,27.0000,42.5000,53.5000,86.0000,461.8571,179.8527,181.0000,245.2000,341.5000,463.0000,574.5000,655.6000,757.0000
-86.9455,40.4355,0.0000,1.0000,15.3211,0.0000,15.3211,15.3211,15.3211,15.3211,15.3211,84.0000,0.0000,84.0000,84.0000,84.0000,84.0000,84.0000,338.0000,0.0000,338.0000,338.0000,338.0000,338.0000,338.0000,338.0000,338.0000
-86.9455,40.4360,0.0000,3.0000,33.0786,4.4100,27.0310,30.9069,34.7829,36.1024,37.4220,56.0000,37.4967,3.0000,42.0000,81.0000,82.5000,84.0000,144.3333,23.6267,111.0000,120.6000,135.0000,159.0000,161.0000,162.2000,163.0000
-86.9455,40.4365,0.0000,1.0000,6.8970,0.0000,6.8970,6.8970,6.8970,6.8970,6.8970,81.0000,0.0000,81.0000,81.0000,81.0000,81.0000,81.0000,77.5000,0.0000,77.5000,77.5000,77.5000,77.5000,77.5000,77.5000,77.5000
-86.9455,40.4665,0.0000,11.0000,7.1069,4.4414,0.5540,3.0591,8.1902,10.1684,15.1698,71.0000,15.9792,45.0000,53.0000,81.0000,81.0000,92.0000,334.3500,146.0004,53.5000,211.4500,251.0000,320.0000,400.2500,537.8000,590.0000
-86.9455,40.4670,0.0000,23.0000,8.8809,3.1882,2.9383,6.4507,8.5620,10.4451,15.6670,75.5238,16.9358,45.0000,64.0000,81.0000,90.0000,92.0000,328.4783,177.5727,116.0000,151.2000,165.5000,277.0000,442.0000,542.8000,706.0000
-86.9455,40.4675,0.0000,7.0000,8.9866,3.0550,2.7710,8.0849,9.9093,10.9006,12.2551,67.4286,13.9474,40.0000,63.0000,66.0000,77.0000,86.0000,296.0000,88.9655,159.0000,190.2000,230.5000,321.0000,343.0000,386.8000,445.0000
-86.9455,40.4690,0.0000,2.0000,0.9280,0.1920,0.7360,0.8320,0.9280,1.0240,1.1200,6.0000,2.0000,4.0000,5.0000,6.0000,7.0000,8.0000,563.0000,54.0000,509.0000,519.8000,536.0000,563.0000,590.0000,606.2000,617.0000
-86.9455,40.4695,0.0000,28.0000,5.2353,4.8494,0.8080,1.1900,2.7280,8.4534,18.2587,34.6786,29.4474,3.0000,8.0000,29.0000,56.5000,86.0000,315.2286,188.5425,30.5000,111.0000,168.5000,278.0000,403.2500,605.4000,673.0000
-86.9455,40.4700,0.0000,26.0000,7.3584,5.0650,1.0880,2.1820,7.9895,9.9385,22.4142,44.0769,29.2587,4.0000,5.0000,49.5000,66.0000,92.0000,210.7708,116.3676,38.0000,65.2800,109.0000,218.5000,279.5000,365.5000,471.0000
-86.9455,40.4705,0.0000,53.0000,7.3459,3.8484,0.6960,5.1230,7.4418,8.9307,16.9342,49.2745,26.0528,3.0000,32.5000,49.0000,66.5000,92.0000,361.0531,188.8156,29.2000,49.0000,209.0000,407.0000,501.0000,562.6000,688.0000
-86.9450,40.4345,0.0000,3.0000,15.0065,3.2548,11.9590,12.7509,13.5429,16.5303,19.5177,73.6667,14.6135,53.0000,68.5000,84.0000,84.0000,84.0000,193.0000,8.6410,181.0000,184.2000,189.0000,197.0000,199.0000,200.2000,201.0000
-86.9450,40.4350,0.0000,2.0000,16.8270,0.3920,16.4350,16.6310,16.8270,17.0230,17.2190,84.0000,0.0000,84.0000,84.0000,84.0000,84.0000,84.0000,285.5000,99.5000,186.0000,205.9000,235.7500,285.5000,335.2500,365.1000,385.0000
-86.9450,40.4670,0.0000,9.0000,8.9970,3.6642,3.6000,5.2436,10.6436,11.6142,14.4100,72.1250,14.0751,50.0000,60.7500,80.5000,81.0000,89.0000,252.7778,127.8930,138.0000,151.6000,155.0000,252.0000,284.0000,355.0000,575.0000
-86.9450,40.4675,0.0000,7.0000,6.7730,3.1668,3.2169,4.2790,5.3049,9.2678,11.7960,56.7143,17.7500,32.0000,46.0000,50.0000,66.5000,90.0000,435.7143,207.4971,73.0000,209.2000,309.0000,456.0000,578.5000,649.4000,746.0000
-86.9450,40.4690,0.0000,7.0000,1.1943,0.4253,0.7680,0.8960,1.0240,1.3440,2.0880,11.5714,8.9739,4.0000,6.0000,8.0000,12.5000,32.0000,644.5714,162.6933,282.0000,490.8000,634.0000,647.0000,751.5000,797.6000,812.0000
-86.9450,40.4700,0.0000,53.0000,2.6447,1.0565,0.7600,1.6430,2.7250,3.3480,4.6960,44.1698,13.7755,8.0000,36.0000,50.0000,50.0000,81.0000,435.7358,159.8476,164.0000,257.4000,295.0000,430.0000,512.0000,630.4000,799.0000
-86.9450,40.4700,60.0000,20.0000,32.6419,15.0266,2.5060,28.9745,36.2255,44.1487,50.1190,63.0000,21.2437,3.0000,50.0000,69.0000,80.0000,86.0000,191.1950,198.9778,55.8000,97.9100,112.0000,135.5000,154.2500,224.3000,796.0000
-86.9450,40.4705,0.0000,230.0000,7.0828,4.0570,0.4423,4.6905,6.7132,8.6192,34.8204,58.6396,22.5334,1.0000,50.0000,53.0000,81.0000,92.0000,366.4293,203.1894,29.2000,50.8800,248.0000,356.0000,516.0000,662.8000,843.0000
-86.9450,40.4705,60.0000,26.0000,31.4849,13.1059,1.3790,26.6281,32.1890,42.9730,49.3829,57.5600,23.3377,3.0000,43.0000,56.0000,75.0000,92.0000,161.8560,131.1264,51.3000,86.2400,120.0000,141.0000,156.0000,195.8000,776.0000
-86.9450,40.4710,0.0000,111.0000,5.4295,2.0171,1.3480,3.9010,5.4100,6.8535,10.1230,59.8739,19.2715,3.0000,50.0000,53.0000,81.0000,92.0000,448.9829,172.9543,48.1000,231.0000,326.5000,435.0000,585.0000,682.0000,819.0000
-86.9450,40.4710,60.0000,16.0000,29.1472,15.4919,1.3800,18.6995,31.8200,39.5323,52.3550,61.9286,22.8800,3.0000,48.5000,59.5000,84.7500,89.0000,152.0267,61.2380,56.7000,83.4200,119.0000,131.0000,188.5000,237.8000,280.0000
-86.9445,40.4335,0.0000,2.0000,11.3230,0.9460,10.3770,10.8500,11.3230,11.7960,12.2690,53.0000,0.0000,53.0000,53.0000,53.0000,53.0000,53.0000,119.5000,0.5000,119.0000,119.1000,119.2500,119.5000,119.7500,119.9000,120.0000
-86.9445,40.4340,0.0000,2.0000,10.2775,0.3665,9.9110,10.0942,10.2775,10.4608,10.6440,51.0000,1.0000,50.0000,50.5000,51.0000,51.5000,52.0000,135.5000,15.5000,120.0000,123.1000,127.7500,135.5000,143.2500,147.9000,151.0000
-86.9445,40.4670,0.0000,4.0000,7.6398,1.2271,6.4187,6.9580,7.2284,7.9102,9.6836,59.5000,12.5000,50.0000,52.2500,53.5000,60.7500,81.0000,391.5000,113.6167,271.0000,275.2000,281.5000,394.0000,504.0000,505.8000,507.0000
-86.9445,40.4675,0.0000,8.0000,8.1178,2.6905,3.5156,6.8577,8.5994,9.1922,12.7170,63.5000,26.3534,3.0000,50.0000,81.0000,81.0000,81.0000,464.2500,120.0268,252.0000,354.9000,406.5000,445.0000,522.7500,612.6000,677.0000
-86.9445,40.4690,0.0000,5.0000,1.4400,0.2223,1.0160,1.4400,1.5280,1.5680,1.6480,8.4000,0.4899,8.0000,8.0000,8.0000,9.0000,9.0000,535.6000,126.7700,343.0000,413.8000,520.0000,536.0000,536.0000,660.2000,743.0000
-86.9445,40.4695,60.0000,4.0000,35.5010,3.9725,32.1300,32.8778,33.8260,36.4492,42.2220,47.0000,30.0915,3.0000,36.7500,48.5000,58.7500,88.0000,116.8750,42.1699,49.5000,69.7500,100.1250,127.5000,144.2500,155.5000,163.0000
-86.9445,40.4700,0.0000,159.0000,2.9609,1.6603,0.5897,1.7001,2.5520,4.0640,8.2903,48.0566,18.4218,3.0000,36.0000,50.0000,50.0000,90.0000,450.7658,182.9823,54.0000,201.8000,321.0000,447.0000,594.7500,723.3000,797.0000
-86.9445,40.4700,60.0000,25.0000,35.3990,14.5404,1.9940,31.2180,38.4430,46.0530,50.1040,70.2381,12.8208,46.0000,59.0000,73.0000,81.0000,89.0000,134.1500,29.3485,72.3000,105.7000,118.0000,133.5000,140.7500,170.7000,218.0000
-86.9445,40.4705,0.0000,5.0000,2.6892,1.1454,1.7529,2.2036,2.2142,2.3298,4.9458,44.6000,17.5682,24.0000,27.0000,50.0000,50.0000,72.0000,628.8000,154.2185,355.0000,443.8000,577.0000,678.0000,749.0000,770.6000,785.0000
-86.9445,40.4705,60.0000,6.0000,33.8160,10.7578,20.9383,24.5607,32.2920,42.2852,49.7737,64.1667,27.7454,3.0000,69.7500,75.5000,79.0000,83.0000,111.4500,40.6654,49.9000,57.8500,79.8500,126.0000,133.0000,150.5000,167.0000
-86.9445,40.4710,0.0000,756.0000,7.2354,6.1426,0.2617,3.9522,5.6726,8.3944,56.8030,51.9104,28.7497,3.0000,40.0000,50.0000,81.0000,92.0000,460.8151,211.2744,29.0000,178.2000,306.5000,464.0000,617.0000,724.4000,1743.0000
-86.9445,40.4710,30.0000,33.0000,42.4389,14.3540,0.9200,32.6480,44.5540,51.6990,65.2170,70.4286,25.7133,3.0000,65.5000,80.5000,86.2500,92.0000,110.5500,36.1529,51.6000,59.0800,80.7000,111.0000,131.0000,135.8000,218.0000
-86.9445,40.4710,60.0000,135.0000,42.0933,14.9377,0.3190,35.8019,46.6340,51.5900,67.5360,69.0348,25.9246,3.0000,55.5000,81.0000,89.0000,92.0000,255.9677,1553.5374,47.8000,82.9200,110.0000,121.0000,136.0000,153.2000,18102.0000
-86.9445,40.4715,0.0000,89.0000,5.4120,2.2823,2.2766,3.6926,4.9600,6.2651,14.7220,64.0899,19.1860,3.0000,50.0000,69.0000,81.0000,90.0000,436.2539,176.6262,72.6000,196.6000,299.0000,434.0000,538.0000,690.4000,808.0000
-86.9445,40.4715,60.0000,37.0000,39.8316,12.6403,0.3780,28.1300,44.5190,48.9250,56.5737,66.9643,29.0400,3.0000,63.5000,75.5000,89.0000,92.0000,136.1216,49.1165,54.8000,91.9000,107.0000,129.0000,146.0000,205.0000,314.0000
-86.9440,40.4325,0.0000,1.0000,9.0650,0.0000,9.0650,9.0650,9.0650,9.0650,9.0650,92.0000,0.0000,92.0000,92.0000,92.0000,92.0000,92.0000,89.5000,0.0000,89.5000,89.5000,89.5000,89.5000,89.5000,89.5000,89.5000
-86.9440,40.4330,0.0000,2.0000,11.4341,1.7689,9.6651,10.5496,11.4341,12.3185,13.2030,84.0000,0.0000,84.0000,84.0000,84.0000,84.0000,84.0000,104.2500,14.7500,89.5000,92.4500,96.8750,104.2500,111.6250,116.0500,119.0000
-86.9440,40.4670,0.0000,4.0000,4.6376,1.5186,2.5849,4.0362,4.5467,5.1480,6.8720,57.7500,13.4234,50.0000,50.0000,50.0000,57.7500,81.0000,552.5000,98.5000,454.0000,454.0000,454.0000,552.5000,651.0000,651.0000,651.0000
-86.9440,40.4675,0.0000,9.0000,5.7144,2.1153,3.0350,3.8249,5.2940,8.3097,8.6720,48.4444,21.3391,3.0000,40.0000,50.0000,54.0000,81.0000,593.6667,126.4024,366.0000,434.8000,501.0000,631.0000,700.0000,728.0000,728.0000
-86.9440,40.4690,0.0000,4.0000,1.3840,0.2051,1.1200,1.3000,1.3600,1.4440,1.6960,5.0000,3.0822,1.0000,2.5000,5.5000,8.0000,8.0000,538.2500,69.3591,485.0000,485.6000,486.5000,506.5000,558.2500,616.3000,655.0000
-86.9440,40.4695,60.0000,6.0000,41.4093,7.6107,33.8340,35.2332,38.2925,48.2987,52.1890,59.5000,17.5381,26.0000,53.7500,63.5000,70.2500,81.0000,126.8667,24.3151,93.2000,100.1000,111.7500,127.5000,133.5000,153.0000,171.0000
-86.9440,40.4700,0.0000,111.0000,11.6272,6.2904,3.4740,6.8970,9.2126,15.3090,30.1234,72.0901,17.7772,3.0000,53.0000,81.0000,87.0000,92.0000,383.3748,176.8835,62.5000,186.0000,245.0000,371.0000,473.0000,628.0000,968.0000
-86.9440,40.4700,60.0000,13.0000,34.9413,13.3641,3.8446,29.7051,37.9080,48.0100,51.2730,60.2500,31.9847,3.0000,39.7500,79.0000,87.2500,92.0000,124.1615,54.9236,45.9000,56.5200,101.0000,114.0000,153.0000,182.2000,254.0000
-86.9440,40.4710,0.0000,20.0000,9.9887,4.2710,1.8170,6.6914,8.9645,12.9365,18.3890,52.5000,38.0020,3.0000,5.5000,67.0000,89.0000,92.0000,370.1500,116.0501,129.0000,250.1000,294.7500,358.5000,442.0000,557.0000,590.0000
-86.9440,40.4710,30.0000,9.0000,38.2834,15.8701,2.0260,32.4650,41.9880,50.5931,55.9280,65.5556,28.9026,3.0000,59.0000,80.0000,86.0000,92.0000,106.6333,27.2728,56.4000,57.1200,107.0000,121.0000,125.0000,125.8000,129.0000
-86.9440,40.4710,60.0000,27.0000,40.9910,11.2079,5.7290,39.0060,42.6160,48.6640,52.6240,67.1481,20.1856,3.0000,57.5000,72.0000,83.0000,89.0000,108.7593,27.7134,47.3000,76.7800,101.0000,108.0000,120.5000,137.4000,181.0000
-86.9440,40.4715,0.0000,107.0000,5.1388,2.0447,1.2457,3.7331,4.5890,6.0940,13.7330,57.3832,20.8737,3.0000,50.0000,50.0000,81.0000,92.0000,494.1794,176.2289,64.0000,255.4000,365.0000,494.0000,636.0000,729.2000,797.0000
-86.9440,40.4715,60.0000,33.0000,43.0769,11.8338,16.6670,36.5246,45.0160,51.9531,60.9200,65.4286,22.4331,28.0000,44.0000,72.5000,86.5000,92.0000,125.8030,28.2852,53.4000,101.4000,107.0000,126.0000,141.0000,163.2000,190.0000
-86.9435,40.4320,0.0000,1.0000,0.1970,0.0000,0.1970,0.1970,0.1970,0.1970,0.1970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.8000,0.0000,80.8000,80.8000,80.8000,80.8000,80.8000,80.8000,80.8000
-86.9435,40.4325,0.0000,2.0000,10.8260,0.1420,10.6840,10.7550,10.8260,10.8970,10.9680,68.5000,15.5000,53.0000,60.7500,68.5000,76.2500,84.0000,141.0000,0.0000,141.0000,141.0000,141.0000,141.0000,141.0000,141.0000,141.0000
-86.9435,40.4675,0.0000,10.0000,4.7695,0.8302,3.1326,4.2558,4.8318,5.1736,6.1760,45.6000,31.0039,3.0000,12.2500,50.0000,76.7500,81.0000,556.9000,97.5545,393.0000,446.1000,496.0000,557.5000,607.5000,695.3000,716.0000
-86.9435,40.4685,0.0000,3.0000,2.3973,0.6469,1.5920,2.0080,2.4240,2.8000,3.1760,58.6667,7.5425,48.0000,56.0000,64.0000,64.0000,64.0000,713.3333,101.7393,573.0000,609.6000,664.5000,756.0000,783.5000,800.0000,811.0000
-86.9435,40.4690,0.0000,3.0000,1.5680,0.1862,1.3360,1.4560,1.5760,1.6840,1.7920,15.6667,12.7105,1.0000,7.5000,14.0000,23.0000,32.0000,478.3333,117.2727,369.0000,380.2000,397.0000,425.0000,533.0000,597.8000,641.0000
-86.9435,40.4695,60.0000,29.0000,35.8674,14.2197,3.7611,33.1490,39.2446,47.7760,51.2980,65.2593,19.7007,3.0000,51.5000,71.0000,80.5000,89.0000,113.6556,31.9617,48.8000,69.0800,98.8500,115.0000,139.0000,151.0000,167.0000
-86.9435,40.4700,0.0000,237.0000,7.0165,4.0593,0.6350,4.3554,6.2190,8.8583,30.4990,63.1392,18.9167,3.0000,50.0000,54.0000,81.0000,92.0000,395.3924,171.4176,47.0000,163.4000,285.0000,380.0000,508.0000,634.0000,846.0000
-86.9435,40.4700,60.0000,5.0000,37.0536,1.6722,35.0410,35.6460,37.1520,37.6140,39.8150,48.0000,16.2358,16.0000,52.0000,54.0000,59.0000,59.0000,130.4000,19.1060,103.0000,108.2000,116.0000,136.0000,139.0000,150.4000,158.0000
-86.9435,40.4705,0.0000,155.0000,4.9397,1.6403,0.2570,3.9011,4.8960,5.8863,11.1829,60.0516,17.9949,3.0000,50.0000,50.0000,81.0000,92.0000,480.8794,153.2382,63.2000,308.0000,374.0000,470.0000,578.5000,668.0000,806.0000
-86.9435,40.4705,60.0000,7.0000,36.4864,12.1109,7.1560,39.4890,40.2240,42.0203,45.0060,70.7143,29.3487,3.0000,70.5000,84.0000,89.0000,89.0000,104.7143,23.3710,50.0000,81.8000,104.5000,112.0000,119.5000,121.2000,123.0000
-86.9435,40.4710,0.0000,146.0000,3.3427,1.4264,0.7160,2.4951,3.0929,4.0409,7.5543,53.4255,16.8570,8.0000,48.0000,50.0000,50.0000,90.0000,450.0884,191.5384,75.3000,190.0000,297.0000,443.0000,611.7500,706.5000,801.0000
-86.9435,40.4710,60.0000,6.0000,39.5096,7.5872,24.4370,38.2030,41.3312,43.2216,48.9460,84.5000,7.6974,68.0000,84.5000,89.0000,89.0000,89.0000,131.8333,23.2982,100.0000,103.5000,110.7500,135.0000,154.0000,157.0000,158.0000
-86.9435,40.4715,0.0000,147.0000,4.0853,1.6148,0.3880,2.9174,3.6870,5.1181,8.8937,56.4452,18.2985,12.0000,50.0000,50.0000,81.0000,90.0000,462.1810,179.9356,93.6000,242.6000,311.0000,483.0000,595.0000,700.8000,805.0000
-86.9435,40.4715,60.0000,32.0000,41.7107,9.9864,19.2834,33.5738,44.7785,50.1280,53.1230,74.7778,24.3863,3.0000,80.0000,83.0000,89.0000,89.0000,128.3625,31.5626,63.9000,81.1900,107.7500,132.0000,150.0000,165.4000,202.0000
-86.9430,40.4310,0.0000,1.0000,0.1320,0.0000,0.1320,0.1320,0.1320,0.1320,0.1320,4.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,634.0000,0.0000,634.0000,634.0000,634.0000,634.0000,634.0000,634.0000,634.0000
-86.9430,40.4315,0.0000,2.0000,0.2068,0.0618,0.1450,0.1759,0.2068,0.2377,0.2686,4.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,706.5000,0.5000,706.0000,706.1000,706.2500,706.5000,706.7500,706.9000,707.0000
-86.9430,40.4675,0.0000,18.0000,5.2297,3.1408,1.8880,2.5220,4.3833,7.1243,11.7938,37.2222,35.7888,3.0000,5.0000,14.0000,79.5000,89.0000,476.3333,121.0959,282.0000,304.2000,367.7500,524.0000,561.5000,598.7000,668.0000
-86.9430,40.4680,0.0000,6.0000,2.7880,0.4779,2.1360,2.4360,2.7280,3.1940,3.4480,41.6000,21.7035,0.0000,48.0000,48.0000,48.0000,64.0000,539.8333,144.9729,328.0000,353.5000,414.7500,577.0000,650.7500,689.0000,721.0000
-86.9430,40.4685,0.0000,5.0000,2.2944,0.3567,1.9120,2.0000,2.2960,2.3360,2.9280,60.2000,24.7903,16.0000,64.0000,64.0000,64.0000,93.0000,595.4000,99.7288,484.0000,496.4000,515.0000,548.0000,715.0000,715.0000,715.0000
-86.9430,40.4695,60.0000,16.0000,40.3702,16.6289,0.3700,36.6349,45.8575,51.9514,57.0200,70.5000,21.9602,3.0000,63.7500,79.5000,84.0000,92.0000,138.5933,51.3240,87.5000,95.1200,111.0000,123.0000,132.5000,216.0000,273.0000
-86.9430,40.4700,60.0000,18.0000,31.5257,18.8424,1.0410,10.4004,40.0281,46.9512,54.5560,70.8125,28.6252,3.0000,74.2500,80.5000,89.0000,92.0000,157.9500,120.4709,48.3000,85.4500,106.5000,123.5000,162.7500,213.5000,594.0000
-86.9430,40.4705,60.0000,22.0000,39.5942,14.2990,0.9451,34.8893,46.4725,49.2656,54.7160,77.8235,18.0758,30.0000,59.0000,86.0000,92.0000,92.0000,147.3333,36.4748,107.0000,116.0000,123.0000,141.0000,153.0000,177.0000,278.0000
-86.9430,40.4710,60.0000,28.0000,40.8718,12.8223,1.7920,37.2023,43.9235,49.3987,58.8510,70.4762,25.4907,3.0000,57.0000,83.0000,88.0000,92.0000,129.0500,39.0485,51.7000,75.8100,102.5000,136.0000,156.2500,172.3000,209.0000
-86.9430,40.4715,60.0000,29.0000,46.9251,13.5143,2.0149,46.6390,50.2630,54.3470,65.8220,62.2500,29.5684,3.0000,48.5000,80.0000,84.5000,92.0000,124.6897,32.2255,43.1000,98.5400,108.0000,121.0000,143.0000,160.0000,194.0000
-86.9425,40.4305,0.0000,1.0000,0.2040,0.0000,0.2040,0.2040,0.2040,0.2040,0.2040,12.0000,0.0000,12.0000,12.0000,12.0000,12.0000,12.0000,231.0000,0.0000,231.0000,231.0000,231.0000,231.0000,231.0000,231.0000,231.0000
-86.9425,40.4310,0.0000,2.0000,0.9087,0.2467,0.6620,0.7854,0.9087,1.0321,1.1554,16.0000,8.0000,8.0000,12.0000,16.0000,20.0000,24.0000,599.0000,35.0000,564.0000,571.0000,581.5000,599.0000,616.5000,627.0000,634.0000
-86.9425,40.4675,0.0000,13.0000,12.3799,7.1853,3.2960,5.9680,10.8996,17.3724,25.6151,62.3077,33.7989,3.0000,40.0000,86.0000,88.0000,93.0000,365.2462,227.2273,48.2000,136.2000,184.0000,265.0000,506.0000,617.0000,844.0000
-86.9420,40.4300,0.0000,2.0000,3.4220,0.6660,2.7560,3.0890,3.4220,3.7550,4.0880,31.0000,19.0000,12.0000,21.5000,31.0000,40.5000,50.0000,281.0000,0.0000,281.0000,281.0000,281.0000,281.0000,281.0000,281.0000,281.0000
-86.9420,40.4305,0.0000,1.0000,0.1640,0.0000,0.1640,0.1640,0.1640,0.1640,0.1640,4.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,231.0000,0.0000,231.0000,231.0000,231.0000,231.0000,231.0000,231.0000,231.0000
-86.9420,40.4670,0.0000,6.0000,17.8965,11.5518,6.5040,7.9130,15.3867,23.4633,38.5244,29.8333,31.0774,3.0000,3.0000,15.5000,52.0000,82.0000,213.8167,103.8170,98.9000,128.9500,160.5000,167.0000,250.0000,345.5000,414.0000
-86.9420,40.4675,0.0000,7.0000,23.8553,9.6201,10.1760,14.9560,26.9657,31.8677,36.1982,116.7143,49.9592,73.0000,84.5000,92.0000,141.5000,200.0000,234.4286,102.2041,120.0000,127.8000,140.0000,213.0000,316.5000,368.6000,395.0000
-86.9415,40.4295,0.0000,2.0000,3.0420,0.9220,2.1200,2.5810,3.0420,3.5030,3.9640,50.0000,0.0000,50.0000,50.0000,50.0000,50.0000,50.0000,647.5000,144.5000,503.0000,531.9000,575.2500,647.5000,719.7500,763.1000,792.0000
-86.9415,40.4300,0.0000,1.0000,2.7771,0.0000,2.7771,2.7771,2.7771,2.7771,2.7771,50.0000,0.0000,50.0000,50.0000,50.0000,50.0000,50.0000,281.0000,0.0000,281.0000,281.0000,281.0000,281.0000,281.0000,281.0000,281.0000
-86.9415,40.4670,0.0000,6.0000,31.3204,11.8330,16.1716,20.4201,31.4865,42.4953,45.8818,82.3333,11.1455,58.0000,85.0000,85.5000,87.5000,92.0000,88.7000,32.4246,43.4000,57.4500,72.0250,77.1500,117.6750,131.5000,133.0000
-86.9415,40.4675,0.0000,8.0000,32.0012,16.7120,10.0720,13.6580,35.6994,49.0462,51.2738,118.4286,60.3297,71.0000,77.5000,85.0000,148.0000,222.0000,174.8625,73.0497,98.9000,122.0700,138.0000,145.5000,178.0000,267.4000,343.0000
-86.9410,40.4290,0.0000,1.0000,6.5180,0.0000,6.5180,6.5180,6.5180,6.5180,6.5180,50.0000,0.0000,50.0000,50.0000,50.0000,50.0000,50.0000,693.0000,0.0000,693.0000,693.0000,693.0000,693.0000,693.0000,693.0000,693.0000
-86.9410,40.4295,0.0000,1.0000,5.7954,0.0000,5.7954,5.7954,5.7954,5.7954,5.7954,50.0000,0.0000,50.0000,50.0000,50.0000,50.0000,50.0000,755.0000,0.0000,755.0000,755.0000,755.0000,755.0000,755.0000,755.0000,755.0000
-86.9410,40.4670,0.0000,8.0000,37.4450,7.5515,19.8080,36.3409,38.1750,41.6368,47.2933,102.3750,48.7979,74.0000,83.0000,86.0000,88.0000,231.0000,114.9000,40.7078,50.9000,55.3800,89.3250,123.5000,147.2500,154.3000,169.0000
-86.9410,40.4675,0.0000,2.0000,30.6484,18.2084,12.4400,21.5442,30.6484,39.7527,48.8569,162.0000,75.0000,87.0000,124.5000,162.0000,199.5000,237.0000,191.4000,93.6000,97.8000,116.5200,144.6000,191.4000,238.2000,266.2800,285.0000
-86.9405,40.4285,0.0000,1.0000,0.1520,0.0000,0.1520,0.1520,0.1520,0.1520,0.1520,4.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,67.0000,0.0000,67.0000,67.0000,67.0000,67.0000,67.0000,67.0000,67.0000
-86.9405,40.4290,0.0000,1.0000,12.3060,0.0000,12.3060,12.3060,12.3060,12.3060,12.3060,90.0000,0.0000,90.0000,90.0000,90.0000,90.0000,90.0000,563.0000,0.0000,563.0000,563.0000,563.0000,563.0000,563.0000,563.0000,563.0000
