grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_25_ul,thput_50_ul,thput_75_ul,thput_90_ul,thput_100_ul
-86.9165,40.4645,0,68,1200,700,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,320,8,0.025,236,8,0.03389830508474576,0.08725,0.020614012224698035,0.055,0.0662,0.07475,0.08249999999999999,0.10125,0.1158,0.12,3.8005,1.4326840195939927,2.067,2.1874,2.4422499999999996,3.8120000000000003,4.5435,5.7108,6.254,
-86.9165,40.4645,0,68,1200,None,None,248,1001,None,None,None,None,None,None,None,None,None,None,LTE,320,2,0.00625,236,1,0.00423728813559322,0.067,0.0,0.067,0.067,0.067,0.067,0.067,0.067,0.067,3.395,0.0,3.395,3.395,3.395,3.395,3.395,3.395,3.395,
-86.9165,40.4645,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,320,1,0.003125,236,1,0.00423728813559322,0.091,0.0,0.091,0.091,0.091,0.091,0.091,0.091,0.091,3.91,0.0,3.91,3.91,3.91,3.91,3.91,3.91,3.91,
-86.9165,40.4645,0,453,1200,71,125290,339,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,320,59,0.184375,236,55,0.2330508474576271,0.7199627705627707,0.2511328660008314,0.1645714285714286,0.40062857142857144,0.5598571428571428,0.733,0.8759444444444444,1.0486,1.4057142857142857,31.331262914862922,8.838737808137392,4.554285714285714,23.077790476190476,28.6845,32.076,35.10364285714286,40.40405714285714,50.391,
-86.9165,40.4645,0,453,1200,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,320,19,0.059375,236,1,0.00423728813559322,1.374,0.0,1.374,1.374,1.374,1.374,1.374,1.374,1.374,52.749,0.0,52.749,52.749,52.749,52.749,52.749,52.749,52.749,
-86.917,40.4645,0,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,38,7,0.18421052631578946,37,7,0.1891891891891892,0.186875283446712,0.047135332647764205,0.141,0.14554285714285714,0.1487857142857143,0.17155555555555554,0.212,0.253,0.274,9.046192743764172,1.8305617604864837,6.986,7.1798,7.971388888888889,8.85257142857143,9.257,10.853600000000002,13.028,
-86.917,40.4645,0,68,1200,700,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,38,9,0.23684210526315788,37,9,0.24324324324324326,0.18511111111111112,0.04448331633431534,0.097,0.14500000000000002,0.174,0.188,0.202,0.21780000000000002,0.277,7.4862222222222226,2.0056729420863424,4.52,4.904,5.41,8.428,9.053,9.856200000000001,9.861,
-86.917,40.4645,0,68,1200,None,None,248,1001,None,None,None,None,None,None,None,None,None,None,LTE,38,4,0.10526315789473684,37,3,0.08108108108108109,0.18504761904761904,0.009971615043510434,0.171,0.17500000000000002,0.181,0.191,0.19207142857142856,0.19271428571428573,0.19314285714285714,8.619714285714286,0.8736519255829692,7.479,7.739,8.129,8.779,9.190071428571429,9.436714285714286,9.601142857142857,
-86.917,40.4645,0,68,1200,452,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,38,3,0.07894736842105263,37,3,0.08108108108108109,0.137,0.03343650699460098,0.09,0.1032,0.123,0.156,0.1605,0.1632,0.165,6.298333333333333,1.1471824421405494,4.891,5.1734,5.5969999999999995,6.303,7.002,7.4214,7.701,
-86.917,40.4645,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,38,15,0.39473684210526316,37,15,0.40540540540540543,0.12272380952380951,0.03396506675449333,0.064,0.0808,0.0975,0.127,0.1455,0.16620000000000001,0.18514285714285714,5.752609523809523,1.447205964370883,2.697,3.7720000000000002,4.757,6.261,6.7225,7.1892,7.836,
-86.917,40.464,0,68,1200,700,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,3,0.022900763358778626,122,2,0.01639344262295082,0.6025,0.21849999999999997,0.384,0.4277,0.49324999999999997,0.6025,0.71175,0.7773,0.821,12.793,0.6949999999999994,12.098,12.237,12.445500000000001,12.793,13.1405,13.349,13.488,
-86.917,40.464,0,68,1200,None,None,248,1001,None,None,None,None,None,None,None,None,None,None,LTE,131,35,0.26717557251908397,122,33,0.27049180327868855,0.14190909090909093,0.0650757497643989,0.008,0.0814,0.1,0.131,0.168,0.19891428571428574,0.36,5.913011063011063,2.2206695709395134,0.355,3.7812444444444444,4.139,5.671,7.011,8.325000000000001,12.301714285714286,
-86.917,40.464,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,3,0.022900763358778626,122,3,0.02459016393442623,0.10566666666666664,0.027860764925289147,0.084,0.0848,0.086,0.088,0.11649999999999999,0.1336,0.145,5.069333333333334,1.6118139539730454,3.123,3.5014000000000003,4.069,5.015,6.0425,6.659000000000001,7.07,
-86.917,40.464,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,31,0.2366412213740458,122,29,0.23770491803278687,0.4329655172413794,0.16434879771995584,0.061,0.348,0.381,0.417,0.437,0.6294,0.996,17.565689655172413,4.680507761460667,0.4491428571428572,16.818800000000003,17.899,18.625,19.204,20.304,23.1,
-86.917,40.464,0,248,1001,700,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,3,0.022900763358778626,122,2,0.01639344262295082,0.7517142857142858,0.34028571428571436,0.4114285714285714,0.4794857142857143,0.5815714285714286,0.7517142857142858,0.9218571428571429,1.0239428571428573,1.092,19.25,0.2740000000000009,18.976,19.0308,19.113,19.25,19.387,19.4692,19.524,
-86.917,40.464,0,248,1001,210,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,1,0.007633587786259542,122,1,0.00819672131147541,0.705,0.0,0.705,0.705,0.705,0.705,0.705,0.705,0.705,16.319,0.0,16.319,16.319,16.319,16.319,16.319,16.319,16.319,
-86.917,40.464,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,13,0.09923664122137404,122,12,0.09836065573770492,0.41152380952380946,0.12033830336279396,0.129,0.31880000000000003,0.35824999999999996,0.4117857142857143,0.48924999999999996,0.5458000000000001,0.6137142857142857,17.674011904761905,5.7867660932411535,1.863,13.755785714285715,16.168964285714285,18.142142857142858,21.86325,23.7069,24.736,
-86.917,40.464,0,453,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,2,0.015267175572519083,122,2,0.01639344262295082,0.26616666666666666,0.16316666666666665,0.103,0.13563333333333333,0.18458333333333332,0.26616666666666666,0.34774999999999995,0.39669999999999994,0.4293333333333333,10.734944444444446,7.553944444444445,3.181,4.6917888888888895,6.957972222222223,10.734944444444446,14.511916666666668,16.778100000000002,18.28888888888889,
-86.917,40.464,0,453,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,131,27,0.20610687022900764,122,25,0.20491803278688525,0.20677015873015875,0.07553022612906761,0.07771428571428571,0.14179999999999998,0.166,0.19885714285714287,0.205,0.30302857142857154,0.44,8.974943492063492,2.060101650419115,2.6011428571428574,6.4672,8.105,9.643,9.95657142857143,11.3886,11.6,
-86.917,40.464,0,453,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,1,0.007633587786259542,122,1,0.00819672131147541,0.151,0.0,0.151,0.151,0.151,0.151,0.151,0.151,0.151,7.643,0.0,7.643,7.643,7.643,7.643,7.643,7.643,7.643,
-86.917,40.464,0,453,1200,359,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,3,0.022900763358778626,122,3,0.02459016393442623,0.24461904761904762,0.10065785878483303,0.13485714285714287,0.1520857142857143,0.17792857142857144,0.221,0.2995,0.3466,0.378,5.846952380952382,2.3111281732319777,2.78,3.5044,4.591,6.402,7.380428571428572,7.967485714285715,8.358857142857143,
-86.917,40.464,0,453,1200,700,125290,339,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,3,0.022900763358778626,122,3,0.02459016393442623,0.28733333333333333,0.07475441272742514,0.194,0.2134,0.2425,0.291,0.33399999999999996,0.3598,0.377,11.920333333333334,1.4923637477356368,10.338,10.5708,10.92,11.502,12.711500000000001,13.437199999999999,13.921,
-86.917,40.464,0,453,1200,71,125290,339,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,131,6,0.04580152671755725,122,6,0.04918032786885246,0.4123333333333334,0.10903771009252818,0.279,0.28600000000000003,0.31425,0.40549999999999997,0.49225,0.5455,0.579,22.29733333333333,6.951803067470259,13.225,13.5785,15.7205,23.226,27.67225,30.0875,31.734,
-86.917,40.4635,0,68,1200,700,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,7,1,0.14285714285714285,7,1,0.14285714285714285,0.72,0.0,0.72,0.72,0.72,0.72,0.72,0.72,0.72,11.982857142857144,0.0,11.982857142857144,11.982857142857144,11.982857142857144,11.982857142857144,11.982857142857144,11.982857142857144,11.982857142857144,
-86.917,40.4635,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,7,5,0.7142857142857143,7,5,0.7142857142857143,0.4878,0.1263920883599919,0.347,0.3686,0.401,0.411,0.628,0.6424,0.652,18.2104,1.3656282949616998,16.664,16.855600000000003,17.143,18.017,18.661,19.8046,20.567,
-86.917,40.4635,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,7,1,0.14285714285714285,7,1,0.14285714285714285,0.292,0.0,0.292,0.292,0.292,0.292,0.292,0.292,0.292,15.895,0.0,15.895,15.895,15.895,15.895,15.895,15.895,15.895,
-86.9165,40.4635,0,68,1200,700,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,24,0.08450704225352113,259,22,0.08494208494208494,0.2957034632034632,0.11784341511884505,0.194,0.22184285714285715,0.23189285714285715,0.24607142857142855,0.2824642857142857,0.4910000000000001,0.638,12.095519480519481,2.645810321090001,5.224,9.930442857142857,10.468285714285715,12.163499999999999,13.525357142857143,15.184200000000002,17.639,
-86.9165,40.4635,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,19,0.06690140845070422,259,18,0.0694980694980695,0.24355820105820103,0.049855482266315934,0.192,0.1937,0.21875,0.2405,0.252,0.27040000000000003,0.424,10.59079365079365,1.4567399351288286,7.148,8.7762,9.98425,10.8605,11.553392857142857,11.8781,13.373714285714286,
-86.9165,40.4635,0,16,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,2,0.007042253521126761,259,2,0.007722007722007722,0.35650000000000004,0.04550000000000001,0.311,0.3201,0.33375,0.35650000000000004,0.37925000000000003,0.3929,0.402,22.3645,1.6475000000000009,20.717,21.046499999999998,21.54075,22.3645,23.18825,23.6825,24.012,
-86.9165,40.4635,0,68,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,64,0.22535211267605634,259,56,0.21621621621621623,0.44501502267573695,0.15862821358973067,0.035,0.332,0.36860714285714286,0.4295,0.4855,0.6085714285714285,1.101,19.384111678004533,4.840854828286177,0.231,14.784500000000001,18.139285714285712,19.904,22.4115,22.9345,28.832,
-86.9165,40.4635,0,68,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,2,0.007042253521126761,259,2,0.007722007722007722,0.28835714285714287,0.03464285714285714,0.2537142857142857,0.2606428571428572,0.27103571428571427,0.28835714285714287,0.30567857142857147,0.31607142857142856,0.323,19.418928571428573,0.9880714285714287,18.430857142857143,18.62847142857143,18.924892857142858,19.418928571428573,19.912964285714285,20.209385714285716,20.407,
-86.9165,40.4635,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,113,0.397887323943662,259,107,0.41312741312741313,0.27750600801068087,0.18757524248349583,0.04914285714285715,0.079,0.1075,0.26,0.39542857142857146,0.544,0.886,11.741961281708944,7.586626338442494,1.985,3.4514,4.6625,11.53,17.381999999999998,20.0078,30.378285714285713,
-86.9165,40.4635,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,37,0.13028169014084506,259,34,0.13127413127413126,0.4640126050420168,0.1540075315336367,0.19,0.29315714285714284,0.318,0.44,0.614,0.6648000000000001,0.733,21.7129243697479,5.858369668939776,11.461714285714287,13.9,16.48375,23.3365,26.1935,28.2189,30.92,
-86.9165,40.4635,0,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,284,2,0.007042253521126761,259,1,0.003861003861003861,0.264,0.0,0.264,0.264,0.264,0.264,0.264,0.264,0.264,13.396,0.0,13.396,13.396,13.396,13.396,13.396,13.396,13.396,
-86.9165,40.4635,0,248,1001,743,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,1,0.0035211267605633804,259,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.4635,0,248,1001,523,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,1,0.0035211267605633804,259,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.4635,0,248,1001,700,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,14,0.04929577464788732,259,13,0.05019305019305019,0.3617472527472527,0.099722143867543,0.10742857142857143,0.22982857142857144,0.336,0.398,0.4068571428571428,0.4609142857142858,0.482,16.482043956043956,4.338611048672472,5.217142857142857,10.91497142857143,15.621,17.598857142857142,19.243428571428574,20.483400000000003,21.387,
-86.9165,40.4635,0,68,1200,626,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,284,5,0.017605633802816902,259,4,0.015444015444015444,0.4944642857142857,0.15744728223654247,0.22285714285714286,0.3249,0.4779642857142857,0.5765,0.593,0.5983999999999999,0.602,24.34675,10.069963986405314,10.227,12.9837,17.11875,26.4,33.628,34.0672,34.36,
-86.9165,40.463,0,68,1200,700,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,125,0.09811616954474098,1099,116,0.10555050045495905,0.1972790093048714,0.14826218866940732,0.008,0.024,0.062,0.1945,0.28039285714285717,0.3805,0.803,8.314752052545158,6.279661252869421,0.3786666666666667,0.7288888888888888,2.314857142857143,8.5795,13.206,17.0995,22.76,
-86.9165,40.463,0,68,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1274,50,0.03924646781789639,1099,45,0.04094631483166515,0.048669841269841266,0.05810131757590733,0.009,0.016457142857142858,0.025,0.04,0.052,0.07188571428571429,0.4114285714285714,1.4847142857142854,1.3237348896398728,0.489,0.5838,0.783,1.197,1.634,2.5092,8.950857142857144,
-86.9165,40.463,0,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1274,178,0.13971742543171115,1099,167,0.15195632393084624,0.2484548997243608,0.16907873250548278,0.017,0.057600000000000005,0.0815,0.258,0.35,0.43605714285714287,1.4537142857142857,9.742138865126886,5.673003133484923,0.516,2.0972,3.299888888888889,11.258,13.884,16.752200000000002,20.55085714285714,
-86.9165,40.463,0,68,1200,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,139,0.10910518053375197,1099,130,0.11828935395814377,0.2834285714285714,0.08522353468040558,0.031,0.21284285714285714,0.23125,0.258,0.3165,0.4134000000000001,0.584,12.505378021978022,3.7937737715195765,0.104,9.2158,10.7875,12.460571428571427,14.58375,17.6019,21.847,
-86.9165,40.463,0,68,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,310,0.24332810047095763,1099,285,0.25932666060054593,0.2647297131718184,0.12831217969546213,0.024,0.129,0.17,0.25422222222222224,0.311,0.4161428571428571,1.1245714285714288,10.894387524366472,4.713718298597281,0.459,5.686800000000001,6.899,11.085,13.462,16.888999999999996,32.20457142857143,
-86.9165,40.463,0,16,66736,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,1,0.0007849293563579278,1099,1,0.0009099181073703367,0.235,0.0,0.235,0.235,0.235,0.235,0.235,0.235,0.235,11.174,0.0,11.174,11.174,11.174,11.174,11.174,11.174,11.174,
-86.9165,40.463,0,16,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,4,0.0031397174254317113,1099,4,0.003639672429481347,0.3215277777777778,0.08329800640093597,0.226,0.23473333333333335,0.24783333333333335,0.31705555555555553,0.39075,0.4119,0.426,17.99813888888889,6.1064337885074895,11.227,11.711966666666667,12.439416666666666,17.563777777777776,23.1225,24.631800000000002,25.638,
-86.9165,40.463,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,87,0.06828885400313972,1099,82,0.0746132848043676,0.2786877661633759,0.0796059643673854,0.04457142857142857,0.2191,0.24025,0.262,0.29874999999999996,0.3934000000000001,0.643,12.234685056136275,3.2767331182148305,0.134,9.708085714285714,10.94775,11.82542857142857,13.41725,15.724500000000003,21.242,
-86.9165,40.463,0,68,1200,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,6,0.004709576138147566,1099,1,0.0009099181073703367,0.459,0.0,0.459,0.459,0.459,0.459,0.459,0.459,0.459,21.68,0.0,21.68,21.68,21.68,21.68,21.68,21.68,21.68,
-86.9165,40.463,0,68,1200,802,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,1,0.0007849293563579278,1099,1,0.0009099181073703367,0.559,0.0,0.559,0.559,0.559,0.559,0.559,0.559,0.559,25.041,0.0,25.041,25.041,25.041,25.041,25.041,25.041,25.041,
-86.9165,40.463,0,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,137,0.1075353218210361,1099,125,0.11373976342129208,0.08338399999999996,0.12280415523914491,0.0,0.009,0.016,0.025,0.097,0.2297142857142859,0.612,3.4735621587301586,5.649865576946934,0.133,0.33740000000000003,0.491,0.809,3.6571428571428575,9.672000000000002,27.908,
-86.9165,40.463,0,68,1200,523,520110,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,18,0.0141287284144427,1099,5,0.004549590536851683,0.19214285714285717,0.11020718892066851,0.02,0.0556,0.109,0.24571428571428572,0.271,0.2974,0.315,10.911942857142858,4.517007044673791,5.417,5.5725999999999996,5.806,12.141714285714286,15.191,15.6788,16.004,
-86.9165,40.463,0,68,1200,None,None,248,1001,None,None,None,None,None,None,None,None,None,None,LTE,1274,2,0.0015698587127158557,1099,1,0.0009099181073703367,0.18171428571428572,0.0,0.18171428571428572,0.18171428571428572,0.18171428571428572,0.18171428571428572,0.18171428571428572,0.18171428571428572,0.18171428571428572,4.843428571428571,0.0,4.843428571428571,4.843428571428571,4.843428571428571,4.843428571428571,4.843428571428571,4.843428571428571,4.843428571428571,
-86.9165,40.463,0,68,1200,743,520110,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,12,0.009419152276295133,1099,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.463,0,68,1200,60,520110,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,1,0.0007849293563579278,1099,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.463,0,68,1200,802,520110,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,5,0.003924646781789639,1099,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.463,0,248,1001,523,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,26,0.02040816326530612,1099,3,0.00272975432211101,0.013666666666666667,0.0033993463423951905,0.009,0.010199999999999999,0.012,0.015,0.016,0.0166,0.017,0.46799999999999997,0.2085393647891608,0.177,0.256,0.37449999999999994,0.572,0.6134999999999999,0.6384,0.655,
-86.9165,40.463,0,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,15,0.011773940345368918,1099,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.463,0,248,1001,60,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,2,0.0015698587127158557,1099,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.463,0,68,1200,523,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,3,0.002354788069073783,1099,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.463,0,248,1001,523,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,1,0.0007849293563579278,1099,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.463,0,248,1001,743,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,5,0.003924646781789639,1099,1,0.0009099181073703367,0.009,0.0,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.148,0.0,0.148,0.148,0.148,0.148,0.148,0.148,0.148,
-86.9165,40.463,0,248,1001,60,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,2,0.0015698587127158557,1099,1,0.0009099181073703367,0.007,0.0,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.162,0.0,0.162,0.162,0.162,0.162,0.162,0.162,0.162,
-86.9165,40.463,0,248,1001,None,None,68,66736,None,None,None,None,None,None,None,None,None,None,LTE,1274,1,0.0007849293563579278,1099,1,0.0009099181073703367,0.008,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.1417142857142857,0.0,0.1417142857142857,0.1417142857142857,0.1417142857142857,0.1417142857142857,0.1417142857142857,0.1417142857142857,0.1417142857142857,
-86.9165,40.463,0,248,1001,700,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,16,0.012558869701726845,1099,16,0.014558689717925387,0.2940089285714286,0.23810161433054422,0.024,0.044642857142857144,0.076,0.34299999999999997,0.41974999999999996,0.475,0.943,11.823910714285713,8.152645326116955,0.8914285714285715,1.928642857142857,3.313142857142857,14.637,18.910249999999998,20.8215,22.79,
-86.9165,40.463,0,248,1001,210,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,108,0.0847723704866562,1099,101,0.09190172884440401,0.30777400597202575,0.08819130427164337,0.04457142857142857,0.23428571428571426,0.272,0.3,0.329,0.391,0.6742857142857144,14.027120383466919,3.5337573119117556,0.717,10.781714285714287,12.521142857142857,14.396,15.483,17.186285714285713,24.722,
-86.9165,40.463,0,None,None,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,1,0.0007849293563579278,1099,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9165,40.463,0,248,1001,210,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1274,10,0.007849293563579277,1099,9,0.00818926296633303,0.34465079365079365,0.12159962016423682,0.097,0.24100000000000002,0.278,0.338,0.412,0.47920000000000007,0.556,16.645063492063493,5.499437827014895,1.637,13.218600000000002,17.073,17.809,19.968,20.194857142857142,20.38,
-86.9165,40.463,0,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1274,8,0.006279434850863423,1099,4,0.003639672429481347,0.36700000000000005,0.16013431862033825,0.108,0.192,0.318,0.40800000000000003,0.457,0.5092000000000001,0.544,16.60475,7.415878315311006,3.889,8.574100000000001,15.60175,20.0465,21.049500000000002,21.882,22.437,
-86.917,40.463,0,68,1200,210,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1444,89,0.061634349030470915,1197,83,0.06934001670843776,0.2480610059284758,0.08646874784495624,0.127,0.1454,0.1905,0.231,0.2875714285714286,0.36199999999999993,0.531,10.166873207114172,3.5645206784806622,0.516,6.010800000000001,7.6793571428571425,9.917,12.470611111111111,14.69208888888889,18.665,
-86.917,40.463,0,68,1200,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1444,40,0.027700831024930747,1197,30,0.02506265664160401,0.29612222222222223,0.1788374589408398,0.04,0.1554,0.19153571428571428,0.2297857142857143,0.34775,0.5477000000000001,0.8951111111111111,11.845568783068783,5.301217280340597,1.219,7.1803,9.60675,10.9,12.71725,19.108511111111113,26.911111111111108,
-86.917,40.463,0,68,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,1444,181,0.12534626038781163,1197,167,0.13951545530492898,0.29652352437981183,0.1383034692017848,0.06857142857142857,0.1922,0.2205,0.25942857142857145,0.3275714285714286,0.4327428571428573,1.148,11.858861420017107,3.361235899842805,0.866,8.285342857142858,9.9225,11.705,13.9975,15.6462,22.893,
